Id	Lc	SLs_00150	SLs_00250	SLs_00350	SLs_00450	SLs_00570	SLs_00700	SLs_00840	SLs_01000	SLs_01170	SLs_01370	SLs_01600	SLs_01850	SLs_02150	SLs_02500	SLs_02900	SLs_03400	SLs_04000	SLs_04800	SLs_05800	SLs_07000	SLs_08500	Tc
C	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
L01S01	-31,6859334812443	33,3746796126533	38,9554877444245	31,6232939437033	34,1207531634001	39,0592348615935	41,7791822565816	43,5216978420087	41,1001715146069	41,2149603778347	39,4836123196173	28,9626853878486	24,4066369432785	19,6010597191465	23,3292100227955	14,39536452137	14,318542406266	8,62332053985655	-1,74373229944967	2,73065714993664	3,45671633083898	-6,01029402460257	0,399570833333333
L01S02	-32,8882598831211	34,2661254787974	39,0154691645199	32,7150500751262	32,8201325550821	38,664258779898	40,7816167402854	41,9689087533414	38,6092565268378	31,4688521388895	30,6624737888456	31,2213724327717	34,3414555613171	34,9266428627146	28,4792263743791	29,0648766583818	19,3871919793341	17,252814594225	8,91648589841985	2,02774645958601	6,44537756180427	-1,75366311752843	0,367554166666667
L01S03	-32,2669523860335	34,7155129485997	39,837214742998	37,7160167273801	33,1197645518051	42,2881621338116	43,3697191969207	42,3158254726764	34,9992391521384	31,7966623958568	33,9893758845315	34,5588277876523	35,6349045172014	25,8306498406801	27,1275048117937	22,8959857593276	14,4004528110496	17,0065599720276	3,47085014354805	3,8630828409841	8,87803454025331	1,84056462084943	0,376758333333333
L02S01	-30,3453293728294	31,2380648366582	42,9574904179175	30,9520764166241	41,1568214844985	32,6414961473655	42,372272446855	40,0050496290351	44,8908371991329	41,8105309700044	40,5138170664066	39,2559716891415	35,5306572802956	24,9827114033471	23,8628424200331	28,5759794123795	17,9498410762938	9,9961611847792	4,71133419065629	3,07090475360495	7,66014477660595	-0,0372151531168115	0,187804166666667
L02S02	-30,7112488082286	34,0280190022905	44,8096848854938	36,7078272118945	45,7774258284147	39,1635685701647	45,557099761059	39,3563956444177	37,558181186856	36,9538795417723	29,0489021778632	31,3559471568487	25,2279990630932	18,3809144086095	21,762037868557	20,5351118636813	11,1046831907641	8,29878066785669	1,59525633017583	-0,523187982428741	5,89556148693904	1,2998411140079	0,1853
L02S03	-29,851455998908	32,3940860575352	47,8836746948395	37,1887420094748	50,3620171261751	49,5605882054802	27,9598012403513	29,7332335503439	27,7840261932069	20,0443233470766	26,3852611852984	33,177412550103	28,1908470857931	23,4309770900795	24,679797761417	20,5648801753173	10,124134385815	12,7636735907348	4,33648295158224	-0,65740865791928	4,66740552852121	2,35984285331183	0,179858333333333
L03S01	-31,1751962662191	12,459807529234	28,5684346811773	31,1921317625008	19,8008831491315	13,2791378431099	-1,1172693182864	-5,99157358815651	-9,8504003495448	-12,0933285079159	-11,6794972683786	-12,3337365980401	-13,1380302785362	-11,6007576612987	-1,41416625295792	10,895915977676	5,87524267106185	6,24185808365017	-2,56731280372379	-3,40218174891907	0,610549705476565	-4,87169318834801	0,0364875
L03S02	-31,6096663936038	32,1490985920887	44,6682546056264	32,4913926204316	36,651474049802	23,9707494463604	14,9902119335252	5,43416396406994	7,35570488185643	4,8306040855468	3,95206436790082	6,23991825011395	9,67028616926656	10,0606989021522	12,817169124422	16,3991098641345	15,0891868011649	15,8882765848343	7,14843905001836	-6,45826267535185	-3,02850416998323	-6,77312138631294	0,170175
L03S03	-32,6433598967232	30,7531103886813	46,634933461285	29,8620430035218	35,5858613654551	27,4857686826219	16,8027640192125	20,2910154055219	24,3908200871605	20,2700819571059	6,48205817247574	-0,955699750438139	12,4573991151859	13,5600178805629	11,4161107363491	9,74575401393259	-3,84070394793938	-0,775240588246604	-12,5074902420754	-10,329385392772	-5,43799208730874	-8,37673270332312	0,1881625
