Id	Lc	SLs_00150	SLs_00250	SLs_00350	SLs_00450	SLs_00570	SLs_00700	SLs_00840	SLs_01000	SLs_01170	SLs_01370	SLs_01600	SLs_01850	SLs_02150	SLs_02500	SLs_02900	SLs_03400	SLs_04000	SLs_04800	SLs_05800	SLs_07000	SLs_08500	Tc
C	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
L01S01	-31,0900555489584	39,8365356609163	31,1554345439084	36,3791837066919	37,0572310660324	43,3542953544941	43,2187785471344	41,1960657666956	40,3797914029502	27,5412289678851	18,5380824316925	12,7564425432971	9,28317559622505	9,62454886332882	20,2566222062512	19,9983952843053	12,2039295154039	-7,73514858121686	2,09920098456096	-0,62727176756734	-3,21709601730878	-4,43468160850573	0,4474125
L01S02	-31,9952111610981	38,9571458981439	29,5818777349192	34,8140344088262	33,7849662345087	38,9368570625442	38,1152339948192	30,6122565925656	25,9987872923727	23,0265299259131	24,6018632633973	23,4414699352554	27,7704374821826	26,7542312346605	25,9727517665329	22,7045587120856	14,6462181065952	3,50507825855755	-0,199559356782228	4,84310495734142	0,996734799103812	2,51261410732379	0,454933333333333
L01S03	-32,1285362605248	40,9453456005665	33,4901173234965	40,6856529732432	40,5628547882547	43,4137120112299	33,3824756712872	27,6707221469557	24,8058693608127	23,9587353214091	25,4432495065023	28,5332375397899	29,4282476543879	26,9952757444231	28,2242150052679	20,9009275804762	16,8063531413707	0,0911890274938543	-0,479852477200364	4,96655570693207	4,08319669202293	3,69980555050589	0,441283333333333
L02S01	-31,6790171558576	41,3119970543962	34,6125911368198	38,6321881929627	37,7771448982076	37,8089002482952	42,4415689023802	39,594833705481	38,8364567551249	37,5161209126561	34,4941207764247	26,0373899843159	19,0754718623461	15,8154986916549	19,8317355427324	24,0872977917447	17,5462287972824	2,91797108219083	0,831091889105114	9,92052970121325	6,5910415217941	3,15787140836688	0,246583333333333
L02S02	-30,6488063998776	44,0991646327233	35,3022771375102	44,3609937033044	40,1815944872142	47,2193100027231	40,7644108304489	42,6422077260285	35,1849120215637	26,7687845535223	21,6988765692199	16,3286526073359	12,3154637725707	11,5268313866531	17,2437288573358	22,779814551818	20,9238646614477	-4,3011790687715	4,21607644842499	7,66059741748189	3,40573026295862	-1,97883751096293	0,2548875
L02S03	-31,281430073368	45,2771650557386	38,1725226644559	48,8908995253458	42,5546800142115	40,581832417582	32,5812379508132	28,1728775029776	28,1099590313047	32,9696630411449	27,806093369775	21,6648725385714	15,6090053015626	14,1549863733385	22,5690857424503	23,6733793183645	19,6240595757314	2,10964076136183	4,18157873931085	10,7650710367888	7,42037947583275	3,62589481011836	0,257466666666667
L03S01	-32,1972044672088	32,4722183546696	27,1068678196011	23,3903259077743	16,5840449963027	9,50444749472048	5,09340133722712	-0,149109182001141	-7,11109926725524	-13,3490590768681	-13,4491103243431	-8,82232922865752	-5,56273275029275	4,72613106098433	13,9074079098546	8,08609951072966	-7,65292815430502	-10,0314317041816	-6,41594666103266	-0,703642782804895	-3,18448475091677	-5,89650474515793	0,0168875
L03S02	-31,9701707343493	38,4486584742329	41,3730797197804	31,3548295456256	22,6632918495165	8,46916863460645	4,35640615454437	4,52992525438901	2,85741947419443	0,524825382134232	2,29706893024406	9,14051240975639	1,87277292014453	3,57145127970486	22,2439419020703	20,987303155182	10,5385108037681	0,567445312894193	-3,31140397113986	-2,71901527942788	-5,69517600383258	-6,39382840821823	0,1858875
L03S03	-31,1050537173107	43,8064521007793	47,6918218843027	35,5819067504225	28,4571392142865	19,7705087869455	16,3395382569579	16,0840065369123	5,47136829912754	10,6845649969837	4,50957195548955	3,60105046342393	10,1184916492571	10,7836090031028	8,76073171001396	6,0867354457719	-5,93420173135603	-13,3827532366274	-9,22309813430162	-12,4945448084579	-17,1291191861842	-10,1264519480857	0,217004166666667
L04S01	-30,9185089266728	44,3025335867816	38,5906545103632	42,9149847271081	29,2669642108155	21,0107236769929	18,1274279181414	14,9740781040194	11,7576462553556	9,4529873379339	9,89147038982304	13,0230203204454	21,2440613583859	19,0999787123123	12,5706988068868	18,8695947280619	19,4257726034809	6,43997103588532	13,1380181310722	12,4727722107319	4,61616626505465	-0,281621384318534	0,524041666666667
L04S02	-31,0839837727903	42,5704474596626	38,0917571442225	44,8749820738007	34,2491836649537	25,6907017257229	21,2290179847404	18,0735173640946	15,5112976120243	14,0568181380196	17,6356844085659	20,5845322705339	20,5068843027903	18,9526700838112	23,1339826175284	14,5866580454621	11,9201741001967	-6,80779792961853	-0,283514268293398	4,05991671144683	-0,413796925691194	-3,3079551113432	0,4906375
L04S03	-31,153601885068	43,9885910602233	37,2922762584072	41,5218729993934	27,7226470659797	19,0478066175974	17,0012983620651	13,9264939408991	12,2681898522181	9,56716173850653	11,0558615037689	15,4912846965088	23,3270608564173	16,4683061063552	16,460785026746	26,2892117058563	21,7923829097132	3,70166790282617	7,73768941675238	9,66355335855943	5,42826985024895	0,388622010781184	0,5610125
L05S01	-33,7352243115127	44,0171385840423	38,834487517458	41,3280127224525	41,3945165827861	45,9244984513062	41,1705709519995	34,0674571979665	29,2020768382285	24,0207625835373	25,0775869428292	28,4507163579332	36,7572516764084	35,8355887638475	33,8615972232552	30,5477188813782	18,0773743291549	1,94085319060849	9,59011826819129	11,5238133667713	2,32605139412154	13,3907971932144	0,1298125
L05S02	-34,0999956740104	43,7860368994452	44,7562735848568	48,6000907594403	31,4623206461618	24,3116069669714	21,5409262607648	18,1135096233444	13,6534051762138	11,4110211401895	11,4702396746977	12,484472350318	18,1937811515381	30,4685357564333	39,0863735379668	35,1801038908053	19,7920871000641	7,95846840087387	10,4555843765233	11,4529859831516	-0,971159000990816	6,82599153423065	0,1368375
L05S03	-34,821404304382	44,1562481445445	44,15010884921	49,0724421579732	31,4119055708586	23,9504188578209	21,0404116465094	18,3903763011436	14,3120730293227	12,3092397211376	13,0024259814803	15,8193995179348	24,4719258078566	36,5367978785693	35,6991746660152	30,1039245051552	15,8565134761923	8,707777554293	5,17887621587561	12,1245927504302	7,38126626816796	11,2509648571035	0,141541666666667
L06S01	-34,0999956740104	43,7860368994452	44,7562735848568	48,6000907594403	31,4623206461618	24,3116069669714	21,5409262607648	18,1135096233444	13,6534051762138	11,4110211401895	11,4702396746977	12,484472350318	18,1937811515381	30,4685357564333	39,0863735379668	35,1801038908053	19,7920871000641	7,95846840087387	10,4555843765233	11,4529859831516	-0,971159000990816	6,82599153423065	0,1368375
L06S02	-34,821404304382	44,1562481445445	44,15010884921	49,0724421579732	31,4119055708586	23,9504188578209	21,0404116465094	18,3903763011436	14,3120730293227	12,3092397211376	13,0024259814803	15,8193995179348	24,4719258078566	36,5367978785693	35,6991746660152	30,1039245051552	15,8565134761923	8,707777554293	5,17887621587561	12,1245927504302	7,38126626816796	11,2509648571035	0,141541666666667
L06S03	-33,5706144143083	45,6104337934673	41,3015753306694	44,8115028907337	46,2819830903519	49,6627405799912	42,8545555912252	37,3613271121086	34,9514244788592	33,4809273193006	39,3516770952104	28,5789576035195	21,372745256945	20,7586736647536	30,4353660988492	28,611817608265	20,7187159569336	3,4153990161436	10,1942139722652	12,5871736433386	7,85896587944684	8,16796234510745	0,142616666666667
L07S01	-30,2905208379134	25,9430782018296	16,3686714285531	12,9261451946301	16,5227750962223	19,8625842005032	15,9640934222583	19,5454541814247	25,3783718205517	27,8540085529977	22,4096575711668	19,3124107237241	13,8962518346323	12,4196576218938	16,2340936364384	21,6371261260995	16,2578374081885	13,1948846148132	10,2755676674829	8,21497863016655	7,14101523938588	6,45517612387911	0,170729166666667
L07S02	-29,9883794839346	34,2605209566652	24,4428271274007	18,8439945170586	18,8129253237058	21,0953413075045	18,5905072360575	22,6420363851425	25,7761924194904	25,7307889403326	21,9503723322767	19,600370709281	13,747581118401	13,9060880610792	21,4318271839154	18,8830866871954	13,2970824342739	13,301215275834	8,86996485805281	6,5131428413481	5,90573163019066	8,51349312141964	0,0971708333333333
L07S03	-30,7650008616571	37,0839382815685	26,291489066925	21,5305477158847	21,8051110900842	24,4524446834728	21,9044213361423	26,4265455365622	27,9074937447823	27,43633986477	22,0143107469589	23,7157767870187	17,4640530614447	16,7915779655501	19,3053163938004	21,8965760748855	17,6182366407565	17,2395302334368	17,0107716657235	13,9018404085763	13,1061363589541	12,8441946198893	0,108875
L08S01	-34,7301632533399	37,2195559840305	32,8596685210995	38,0936244434029	24,9381390240527	21,1149188791725	16,2664120134301	13,3617259026804	10,3210737133736	8,17047811971323	10,1138444726147	10,3382795515574	13,8947582081727	20,7509253477155	26,943937428085	24,5570080510011	13,2907591268402	-0,747411042888572	-2,15581036272313	1,58020469093281	-6,1633866715897	-6,58248800658262	0,419070833333333
L08S02	-34,5526469729993	40,4450044911076	34,5681191968714	38,8909610874448	20,3756142898916	13,2479674214193	11,1770996126495	8,5001710852558	6,64198119364504	3,81088595802338	3,82067475209006	5,86813059769112	14,6678083884387	16,4366155063116	9,11072190175131	16,653986176442	15,6489760348588	-0,821050513606139	6,14683927705025	7,79379382164412	-0,0552540230071017	-1,94022129152449	0,424583333333333
L08S03	-33,6426238081591	40,0382039563847	33,7785950221906	38,0141960349032	41,6328091090548	41,2798218633459	32,6676287615131	26,7837391713008	23,4666079124261	22,4078878381831	24,3199368181597	27,6135210893711	26,4362058810258	24,0073119081177	26,9620009785571	18,6478627855341	12,8500203357859	-3,15109957450383	-1,07246656447139	5,16545665943688	3,83872277861379	2,98044916755156	0,409645833333333
L09S01	-32,4089718879909	45,6724996286172	39,4715104907843	42,4527316249394	39,0333146590381	43,4171944670999	45,6392303109553	44,777186856681	43,580240381923	42,3450106366174	42,1110803477528	30,5012405509822	23,7135206080569	22,5415945018205	26,9953786141462	26,2066939921279	19,0297893848808	10,0893546771067	18,3222354346424	15,4806489178044	10,6936217235211	12,0870973332061	0,137525
L09S02	-33,7352243115127	44,0171385840423	38,834487517458	41,3280127224525	41,3945165827861	45,9244984513062	41,1705709519995	34,0674571979665	29,2020768382285	24,0207625835373	25,0775869428292	28,4507163579332	36,7572516764084	35,8355887638475	33,8615972232552	30,5477188813782	18,0773743291549	1,94085319060849	9,59011826819129	11,5238133667713	2,32605139412154	13,3907971932144	0,1298125
L09S03	-33,5706144143083	45,6104337934673	41,3015753306694	44,8115028907337	46,2819830903519	49,6627405799912	42,8545555912252	37,3613271121086	34,9514244788592	33,4809273193006	39,3516770952104	28,5789576035195	21,372745256945	20,7586736647536	30,4353660988492	28,611817608265	20,7187159569336	3,4153990161436	10,1942139722652	12,5871736433386	7,85896587944684	8,16796234510745	0,142616666666667
L10S01	-29,9304490421949	42,8479433583316	38,0233002731214	44,9740223942549	38,6697687940519	40,6071479007098	33,5051394712528	26,3209561751834	19,7826569296375	16,054439558834	9,50612945239446	3,16758169391703	3,36529213375108	5,68944956487171	7,10789501533727	9,15041754987088	3,15561578180212	-13,1108681562087	-3,07260481111181	-1,24876827024686	-7,96234786247107	-10,2893014992883	0,49505
L10S02	-30,6105671887248	39,52766376177	35,6389044960422	40,4190967801896	32,500192237965	31,4284050490249	27,7499506976201	24,6732634095912	17,0704439415338	11,5126779749499	5,06313558096835	-1,13213657658643	-3,07889459360696	-4,78209715133107	3,07760403232719	8,02379476752387	-0,722649890155711	-17,4259642028535	-9,08773479501212	-3,36073869716855	-10,191599424197	-11,9882193977286	0,508916666666667
L10S03	-30,4737339486342	42,3621895860322	37,2220387786703	44,0998250769501	31,6068167498561	23,8276426499399	19,8919752978667	15,436408536869	13,1596173898273	10,820850149986	15,2594562808033	20,8207269429892	20,3270150736213	17,574637317919	22,1704998789929	16,5883010733586	15,595540099685	-8,14649779131605	-2,53229192720428	4,17663218098664	-1,42155483119014	-3,73429611679976	0,498025
L11S01	-29,8411711905252	41,6065399084093	34,3947723198571	37,7120746323931	38,1799262288185	43,8388859108353	43,7147218447099	45,1079115245934	38,4693236854279	25,1882862180805	16,2012589336144	9,99310444123102	8,81764708884401	5,40687542697686	13,7296112626349	22,2687218496881	15,0190443670291	-7,77312467055958	5,78921891035646	1,32541565009981	-4,82761118239888	-0,19453440318474	0,463429166666667
L11S02	-31,8861246923547	40,0382127510605	35,9836693996854	41,6262233356537	37,2511669746904	34,9664335388134	29,7962389075626	22,1438847350035	15,7826820085131	12,9080296997834	5,19469673997144	0,57026616978796	1,55008055174959	2,9416297730909	2,96214307264034	8,97175872540997	0,750921087300565	-11,2378192632597	-4,7438139393332	-2,19920413644858	-8,77521226037931	-11,9249702108581	0,479604166666667
L11S03	-31,6906892296565	42,5159940889564	36,8129639503694	38,8707085283064	40,6456256456646	43,0672445713877	35,8732738476616	28,8500845225416	24,918042356804	23,5233494543156	25,1742313757568	30,4844653720322	27,0962659852555	24,081289069295	27,2479943522619	20,8625870290912	17,7926231575666	-2,90610850961195	1,43574800091028	5,62342884471156	4,86588359215716	3,76710227499761	0,464558333333333
L12S01	-30,5468292672384	34,1976136934219	31,8763083590182	28,7840588940601	20,4344513094017	10,0255586411331	5,502190828793	2,65576859602898	0,758533853423334	-3,43571972843059	-2,03641530870476	-0,797969861868733	5,27728797216582	17,2448862603215	13,8994445801079	17,8248157859608	7,22496025951055	-10,8851040279868	-5,34858525188376	-1,34759940094056	-7,32595621457335	-9,48460370355635	0,554775
L12S02	-29,9883794839346	35,0127902300056	32,6422095221584	31,4778021782938	22,9507166140155	14,7164124827751	11,4678283572694	9,52192560368475	7,47303646116049	7,70361687539933	13,1364601199619	9,28071958277913	0,559011638582405	-4,19113598177861	11,7133631695122	12,1221124825683	4,3727440867125	-11,6060077111193	-11,7244299366287	-3,5376420364119	-7,25289988896392	-12,9166021628913	0,5821625
L12S03	-30,9848482995488	35,9644637619264	29,862502666887	29,7702705670496	22,7258095626557	19,7009653438937	16,2097853198884	14,5933404716145	6,3887648303916	5,70323630947609	2,96532623965409	1,82836053304797	6,05911907911999	7,40806992153711	8,04556338318105	-2,21874396956381	-8,63091530244651	-16,2594986517094	-15,8705766079489	-10,9577718051092	-13,4421121389653	-14,8148060580472	0,612245833333333
L13S01	-30,4439140606645	34,4037565633869	27,09956035972	23,9578076317284	17,5559787196255	8,37873836249613	2,29735069257042	-0,289213011868497	-3,77792552031425	-5,94406293510331	-2,63248539024219	4,72671234607646	1,42943688726659	-4,25441287117944	2,32872720112045	-3,17871959265053	-6,91607829722584	-20,1972918226797	-19,1040128182845	-18,607867693242	-21,0566656569741	-21,5423431551998	0,254241666666667
L13S02	-30,6231932925242	34,6707292413569	27,4154761121536	23,5310021024948	16,8954514430067	8,67836362003822	3,76743859801324	2,15634936077436	-0,904919975559917	-1,91444949358745	-2,54785209600778	0,950723809554223	0,454288513365029	-4,11026126957529	-1,82246990878691	1,9452952236922	0,0235173015812045	2,36344466868123	0,836726170604951	-1,85617428417739	-5,22411822580197	-1,52605281246614	0,227620833333333
L13S03	-30,4737339486342	45,209257750973	48,8197880968907	35,8207425479568	29,4264114801504	21,0213754401422	15,710620203887	13,5490595979597	6,45239211157692	5,90220443674233	13,206480329478	15,9054802908212	12,5737891115203	16,9499051057977	14,8931411266288	5,78493607347432	5,26509239810064	-10,6223728982331	-9,24943295293565	-4,90929833629393	-10,0736172278887	-11,9484850653724	0,224841666666667
L14S01	-30,8694013580034	24,5312544414349	22,1656596640584	19,6122818951181	13,6037332355984	8,41692014279592	5,65684850543349	3,0994943399425	1,9458346051805	-0,102418562219434	-2,08357945516458	-1,59905980461795	-0,864890717358676	0,451816629587316	1,18727439065012	-4,04628901638702	-6,0109898259169	-15,1184031334945	-18,6041114715099	-14,5284573315009	-13,7012833958107	-14,2749580185473	0,491795833333333
L14S02	-29,9453643590992	36,545764470818	31,6593384934967	26,9228842616452	20,3015951651704	11,3787169376945	12,2947516370486	8,04941655217644	7,89038010786226	15,5938769413649	13,94638978034	8,88119842927916	6,06387980038697	5,74493477791501	8,96592313110587	-0,12843241736682	-3,15605308865191	-18,0311631719354	-17,3668750494214	-11,2990524263978	-12,6620201501614	-13,5080942025912	0,511979166666667
L14S03	-30,1919981057569	37,5855646230922	33,060142242623	31,2151763297416	24,7647409726628	18,0617270780107	17,3433079853077	14,6634391747247	7,77319720057151	8,21982244149942	4,42515099204653	5,33968337686752	10,0719730614256	11,4064872733851	13,5634851706507	2,38897817528224	-3,19735187598321	-13,3891689660663	-16,2581848123188	-4,98420267433103	-10,1885780871536	-13,2787803316098	0,564904166666667
L15S01	-33,1072100250075	8,90179760452173	6,89015796619496	7,38566319670207	7,85301949175436	6,48157368248673	5,52065660846343	8,35732985655112	6,98262254993483	6,24687029749352	6,70071310604004	6,9224641110709	12,0879683584837	16,7785081137032	19,4208089145654	27,2515094260457	27,2699599440381	24,5353938184178	26,4012297082814	26,7564294377884	25,4822693501518	21,6597990614932	0,267579166666667
L15S02	-32,2967950110374	15,7242168833259	13,4182934326622	12,551276072588	10,2236604751973	8,75009262477051	7,53157156582657	8,65471140535959	7,97820258083583	5,07454792049972	4,41692759018284	8,29334282397304	12,1307346550524	7,33732042794337	12,1504108120988	13,3398222168922	10,3358650428264	9,81731655867396	13,6790017565529	12,8638129381709	13,3815504782995	18,6167991109927	0,267520833333333
L15S03	-32,2019881103575	16,4064016971743	13,5163770016545	15,7523440947993	11,8125797529762	8,97876837407449	7,5502362782173	8,62311029882912	7,35730172565892	5,60178798445767	4,9122391954824	5,18337621393318	7,47997937522551	3,94920731362545	3,38812347886913	6,49752351911794	5,12728287238435	9,10491026198574	13,6894750513975	19,2817858460775	20,2984094450528	23,5285662509481	0,3057875
L16S01	-29,7472116313173	29,2026960052424	26,3100613190763	25,2049271667952	19,696422494735	15,7168883678339	14,9414815895497	10,107286126135	8,67333909477096	7,86800746705797	13,1784136895831	11,1679338562721	3,07150886759959	2,38496036232438	12,0165569588202	6,89549847971917	-1,85280696755226	-14,0990761295155	-16,6923308761543	-11,3397287627469	-10,1506583072928	-12,6603038615419	0,42765
L16S02	-29,8902425175237	34,7261992460059	28,4933999022674	27,3131629693919	22,2121031190829	16,9689660741129	17,1881882190136	13,6994133318111	7,7785060035008	7,90732635840326	10,1322045676459	12,164818913474	8,09046630541637	9,34557913747294	7,86612768613984	-3,17307643972759	-15,2735602277144	-19,1338651284805	-18,6554636096765	-13,2733369764739	-12,8643369807762	-12,4636012866925	0,438129166666667
