// Setup
SequentiallyOrderedLists = True
SequentiallyOrderedSentences = True
SequentiallyOrderedWords = True
SequentiallyOrderedPhonemes = True
PresetLevel = ListCollection

// Components
// LinguisticLevel	Id	ParentId	PrimaryStringRepresentation	IsPractiseComponent

ListCollection	Swedish Matrix Test (Hagerman)		Swedish Matrix Test (Hagerman)	False
Word	L14S09W04	L14S09	vantar	False
Phoneme	L14S09W04P00	L14S09W04	vantar	False

List	L15	Swedish Matrix Test (Hagerman)	Lista 15	False
Sentence	L15S00	L15	Sentence00	False
Word	L15S00W00	L15S00	Bosse	False
Phoneme	L15S00W00P00	L15S00W00	b	False
Phoneme	L15S00W00P01	L15S00W00	ʊ	False
Phoneme	L15S00W00P02	L15S00W00	sː	False
Phoneme	L15S00W00P03	L15S00W00	e̞	False
Word	L15S00W01	L15S00	tog	False
Phoneme	L15S00W01P00	L15S00W01	tog	False
Word	L15S00W02	L15S00	åtta	False
Phoneme	L15S00W02P00	L15S00W02	åtta	False
Word	L15S00W03	L15S00	mörka	False
Phoneme	L15S00W03P00	L15S00W03	mörka	False
Word	L15S00W04	L15S00	pennor	False
Phoneme	L15S00W04P00	L15S00W04	pennor	False
Sentence	L15S01	L15	Sentence01	False
Word	L15S01W00	L15S01	Elsa	False
Phoneme	L15S01W00P00	L15S01W00	ɛ̝	False
Phoneme	L15S01W00P01	L15S01W00	lː	False
Phoneme	L15S01W00P02	L15S01W00	s	False
Phoneme	L15S01W00P03	L15S01W00	a	False
Word	L15S01W01	L15S01	har	False
Phoneme	L15S01W01P00	L15S01W01	har	False
Word	L15S01W02	L15S01	tolv	False
Phoneme	L15S01W02P00	L15S01W02	tolv	False
Word	L15S01W03	L15S01	hela	False
Phoneme	L15S01W03P00	L15S01W03	hela	False
Word	L15S01W04	L15S01	bollar	False
Phoneme	L15S01W04P00	L15S01W04	bollar	False
Sentence	L15S02	L15	Sentence02	False
Word	L15S02W00	L15S02	Svante	False
Phoneme	L15S02W00P00	L15S02W00	s	False
Phoneme	L15S02W00P01	L15S02W00	v	False
Phoneme	L15S02W00P02	L15S02W00	a	False
Phoneme	L15S02W00P03	L15S02W00	nː	False
Phoneme	L15S02W00P04	L15S02W00	t	False
Phoneme	L15S02W00P05	L15S02W00	e̞	False
Word	L15S02W01	L15S02	gav	False
Phoneme	L15S02W01P00	L15S02W01	gav	False
Word	L15S02W02	L15S02	nio	False
Phoneme	L15S02W02P00	L15S02W02	nio	False
Word	L15S02W03	L15S02	fina	False
Phoneme	L15S02W03P00	L15S02W03	fina	False
Word	L15S02W04	L15S02	korgar	False
Phoneme	L15S02W04P00	L15S02W04	korgar	False
Sentence	L15S03	L15	Sentence03	False
Word	L15S03W00	L15S03	Märta	False
Phoneme	L15S03W00P00	L15S03W00	m	False
Phoneme	L15S03W00P01	L15S03W00	ɛ̝	False
Phoneme	L15S03W00P02	L15S03W00	ʈː	False
Phoneme	L15S03W00P03	L15S03W00	a	False
Word	L15S03W01	L15S03	ägde	False
Phoneme	L15S03W01P00	L15S03W01	ägde	False
Word	L15S03W02	L15S03	sex	False
Phoneme	L15S03W02P00	L15S03W02	sex	False
Word	L15S03W03	L15S03	lätta	False
Phoneme	L15S03W03P00	L15S03W03	lätta	False
Word	L15S03W04	L15S03	knappar	False
Phoneme	L15S03W04P00	L15S03W04	knappar	False
Sentence	L15S04	L15	Sentence04	False
Word	L15S04W00	L15S04	Anna	False
Phoneme	L15S04W00P00	L15S04W00	a	False
Phoneme	L15S04W00P01	L15S04W00	nː	False
Phoneme	L15S04W00P02	L15S04W00	a	False
Word	L15S04W01	L15S04	höll	False
Phoneme	L15S04W01P00	L15S04W01	höll	False
Word	L15S04W02	L15S04	arton	False
Phoneme	L15S04W02P00	L15S04W02	arton	False
Word	L15S04W03	L15S04	nya	False
Phoneme	L15S04W03P00	L15S04W03	nya	False
Word	L15S04W04	L15S04	skålar	False
Phoneme	L15S04W04P00	L15S04W04	skålar	False
Sentence	L15S05	L15	Sentence05	False
Word	L15S05W00	L15S05	Karin	False
Phoneme	L15S05W00P00	L15S05W00	k	False
Phoneme	L15S05W00P01	L15S05W00	ɑː	False
Phoneme	L15S05W00P02	L15S05W00	r	False
Phoneme	L15S05W00P03	L15S05W00	ɪ	False
Phoneme	L15S05W00P04	L15S05W00	n	False
Word	L15S05W01	L15S05	visar	False
Phoneme	L15S05W01P00	L15S05W01	visar	False
Word	L15S05W02	L15S05	fyra	False
Phoneme	L15S05W02P00	L15S05W02	fyra	False
Word	L15S05W03	L15S05	svarta	False
Phoneme	L15S05W03P00	L15S05W03	svarta	False
Word	L15S05W04	L15S05	ringar	False
Phoneme	L15S05W04P00	L15S05W04	ringar	False
Sentence	L15S06	L15	Sentence06	False
Word	L15S06W00	L15S06	Jonas	False
Phoneme	L15S06W00P00	L15S06W00	ʝ	False
Phoneme	L15S06W00P01	L15S06W00	uː	False
Phoneme	L15S06W00P02	L15S06W00	n	False
Phoneme	L15S06W00P03	L15S06W00	a	False
Phoneme	L15S06W00P04	L15S06W00	s	False
Word	L15S06W01	L15S06	lånar	False
Phoneme	L15S06W01P00	L15S06W01	lånar	False
Word	L15S06W02	L15S06	tre	False
Phoneme	L15S06W02P00	L15S06W02	tre	False
Word	L15S06W03	L15S06	vackra	False
Phoneme	L15S06W03P00	L15S06W03	vackra	False
Word	L15S06W04	L15S06	lådor	False
Phoneme	L15S06W04P00	L15S06W04	lådor	False
Sentence	L15S07	L15	Sentence07	False
Word	L15S07W00	L15S07	Britta	False
Phoneme	L15S07W00P00	L15S07W00	b	False
Phoneme	L15S07W00P01	L15S07W00	r	False
Phoneme	L15S07W00P02	L15S07W00	ɪ	False
Phoneme	L15S07W00P03	L15S07W00	tː	False
Phoneme	L15S07W00P04	L15S07W00	a	False
Word	L15S07W01	L15S07	flyttar	False
Phoneme	L15S07W01P00	L15S07W01	flyttar	False
Word	L15S07W02	L15S07	två	False
Phoneme	L15S07W02P00	L15S07W02	två	False
Word	L15S07W03	L15S07	gamla	False
Phoneme	L15S07W03P00	L15S07W03	gamla	False
Word	L15S07W04	L15S07	vantar	False
Phoneme	L15S07W04P00	L15S07W04	vantar	False
Sentence	L15S08	L15	Sentence08	False
Word	L15S08W00	L15S08	Peter	False
Phoneme	L15S08W00P00	L15S08W00	p	False
Phoneme	L15S08W00P01	L15S08W00	eː	False
Phoneme	L15S08W00P02	L15S08W00	t	False
Phoneme	L15S08W00P03	L15S08W00	e̞	False
Phoneme	L15S08W00P04	L15S08W00	r	False
Word	L15S08W01	L15S08	ser	False
Phoneme	L15S08W01P00	L15S08W01	ser	False
Word	L15S08W02	L15S08	sju	False
Phoneme	L15S08W02P00	L15S08W02	sju	False
Word	L15S08W03	L15S08	stora	False
Phoneme	L15S08W03P00	L15S08W03	stora	False
Word	L15S08W04	L15S08	dukar	False
Phoneme	L15S08W04P00	L15S08W04	dukar	False
Sentence	L15S09	L15	Sentence09	False
Word	L15S09W00	L15S09	Gustav	False
Phoneme	L15S09W00P00	L15S09W00	ɡ	False
Phoneme	L15S09W00P01	L15S09W00	ɵ	False
Phoneme	L15S09W00P02	L15S09W00	sː	False
Phoneme	L15S09W00P03	L15S09W00	t	False
Phoneme	L15S09W00P04	L15S09W00	ɑ	False
Phoneme	L15S09W00P05	L15S09W00	v	False
Word	L15S09W01	L15S09	köpte	False
Phoneme	L15S09W01P00	L15S09W01	köpte	False
Word	L15S09W02	L15S09	elva	False
Phoneme	L15S09W02P00	L15S09W02	elva	False
Word	L15S09W03	L15S09	ljusa	False
Phoneme	L15S09W03P00	L15S09W03	ljusa	False
Word	L15S09W04	L15S09	mössor	False
Phoneme	L15S09W04P00	L15S09W04	mössor	False

List	L16	Swedish Matrix Test (Hagerman)	Lista 16	False
Sentence	L16S00	L16	Sentence00	False
Word	L16S00W00	L16S00	Gustav	False
Phoneme	L16S00W00P00	L16S00W00	ɡ	False
Phoneme	L16S00W00P01	L16S00W00	ɵ	False
Phoneme	L16S00W00P02	L16S00W00	sː	False
Phoneme	L16S00W00P03	L16S00W00	t	False
Phoneme	L16S00W00P04	L16S00W00	ɑ	False
Phoneme	L16S00W00P05	L16S00W00	v	False
Word	L16S00W01	L16S00	visar	False
Phoneme	L16S00W01P00	L16S00W01	visar	False
Word	L16S00W02	L16S00	nio	False
Phoneme	L16S00W02P00	L16S00W02	nio	False
Word	L16S00W03	L16S00	ljusa	False
Phoneme	L16S00W03P00	L16S00W03	ljusa	False
Word	L16S00W04	L16S00	ringar	False
Phoneme	L16S00W04P00	L16S00W04	ringar	False
Sentence	L16S01	L16	Sentence01	False
Word	L16S01W00	L16S01	Jonas	False
Phoneme	L16S01W00P00	L16S01W00	ʝ	False
Phoneme	L16S01W00P01	L16S01W00	uː	False
Phoneme	L16S01W00P02	L16S01W00	n	False
Phoneme	L16S01W00P03	L16S01W00	a	False
Phoneme	L16S01W00P04	L16S01W00	s	False
Word	L16S01W01	L16S01	ser	False
Phoneme	L16S01W01P00	L16S01W01	ser	False
Word	L16S01W02	L16S01	två	False
Phoneme	L16S01W02P00	L16S01W02	två	False
Word	L16S01W03	L16S01	lätta	False
Phoneme	L16S01W03P00	L16S01W03	lätta	False
Word	L16S01W04	L16S01	bollar	False
Phoneme	L16S01W04P00	L16S01W04	bollar	False
Sentence	L16S02	L16	Sentence02	False
Word	L16S02W00	L16S02	Bosse	False
Phoneme	L16S02W00P00	L16S02W00	b	False
Phoneme	L16S02W00P01	L16S02W00	ʊ	False
Phoneme	L16S02W00P02	L16S02W00	sː	False
Phoneme	L16S02W00P03	L16S02W00	e̞	False
Word	L16S02W01	L16S02	flyttar	False
Phoneme	L16S02W01P00	L16S02W01	flyttar	False
Word	L16S02W02	L16S02	tolv	False
Phoneme	L16S02W02P00	L16S02W02	tolv	False
Word	L16S02W03	L16S02	nya	False
Phoneme	L16S02W03P00	L16S02W03	nya	False
Word	L16S02W04	L16S02	dukar	False
Phoneme	L16S02W04P00	L16S02W04	dukar	False
Sentence	L16S03	L16	Sentence03	False
Word	L16S03W00	L16S03	Märta	False
Phoneme	L16S03W00P00	L16S03W00	m	False
Phoneme	L16S03W00P01	L16S03W00	ɛ̝	False
Phoneme	L16S03W00P02	L16S03W00	ʈː	False
Phoneme	L16S03W00P03	L16S03W00	a	False
Word	L16S03W01	L16S03	gav	False
Phoneme	L16S03W01P00	L16S03W01	gav	False
Word	L16S03W02	L16S03	sju	False
Phoneme	L16S03W02P00	L16S03W02	sju	False
Word	L16S03W03	L16S03	svarta	False
Phoneme	L16S03W03P00	L16S03W03	svarta	False
Word	L16S03W04	L16S03	lådor	False
Phoneme	L16S03W04P00	L16S03W04	lådor	False
Sentence	L16S04	L16	Sentence04	False
Word	L16S04W00	L16S04	Karin	False
Phoneme	L16S04W00P00	L16S04W00	k	False
Phoneme	L16S04W00P01	L16S04W00	ɑː	False
Phoneme	L16S04W00P02	L16S04W00	r	False
Phoneme	L16S04W00P03	L16S04W00	ɪ	False
Phoneme	L16S04W00P04	L16S04W00	n	False
Word	L16S04W01	L16S04	har	False
Phoneme	L16S04W01P00	L16S04W01	har	False
Word	L16S04W02	L16S04	åtta	False
Phoneme	L16S04W02P00	L16S04W02	åtta	False
Word	L16S04W03	L16S04	vackra	False
Phoneme	L16S04W03P00	L16S04W03	vackra	False
Word	L16S04W04	L16S04	skålar	False
Phoneme	L16S04W04P00	L16S04W04	skålar	False
Sentence	L16S05	L16	Sentence05	False
Word	L16S05W00	L16S05	Svante	False
Phoneme	L16S05W00P00	L16S05W00	s	False
Phoneme	L16S05W00P01	L16S05W00	v	False
Phoneme	L16S05W00P02	L16S05W00	a	False
Phoneme	L16S05W00P03	L16S05W00	nː	False
Phoneme	L16S05W00P04	L16S05W00	t	False
Phoneme	L16S05W00P05	L16S05W00	e̞	False
Word	L16S05W01	L16S05	lånar	False
Phoneme	L16S05W01P00	L16S05W01	lånar	False
Word	L16S05W02	L16S05	fyra	False
Phoneme	L16S05W02P00	L16S05W02	fyra	False
Word	L16S05W03	L16S05	gamla	False
Phoneme	L16S05W03P00	L16S05W03	gamla	False
Word	L16S05W04	L16S05	korgar	False
Phoneme	L16S05W04P00	L16S05W04	korgar	False
Sentence	L16S06	L16	Sentence06	False
Word	L16S06W00	L16S06	Peter	False
Phoneme	L16S06W00P00	L16S06W00	p	False
Phoneme	L16S06W00P01	L16S06W00	eː	False
Phoneme	L16S06W00P02	L16S06W00	t	False
Phoneme	L16S06W00P03	L16S06W00	e̞	False
Phoneme	L16S06W00P04	L16S06W00	r	False
Word	L16S06W01	L16S06	köpte	False
Phoneme	L16S06W01P00	L16S06W01	köpte	False
Word	L16S06W02	L16S06	elva	False
Phoneme	L16S06W02P00	L16S06W02	elva	False
Word	L16S06W03	L16S06	fina	False
Phoneme	L16S06W03P00	L16S06W03	fina	False
Word	L16S06W04	L16S06	mössor	False
Phoneme	L16S06W04P00	L16S06W04	mössor	False
Sentence	L16S07	L16	Sentence07	False
Word	L16S07W00	L16S07	Elsa	False
Phoneme	L16S07W00P00	L16S07W00	ɛ̝	False
Phoneme	L16S07W00P01	L16S07W00	lː	False
Phoneme	L16S07W00P02	L16S07W00	s	False
Phoneme	L16S07W00P03	L16S07W00	a	False
Word	L16S07W01	L16S07	höll	False
Phoneme	L16S07W01P00	L16S07W01	höll	False
Word	L16S07W02	L16S07	sex	False
Phoneme	L16S07W02P00	L16S07W02	sex	False
Word	L16S07W03	L16S07	stora	False
Phoneme	L16S07W03P00	L16S07W03	stora	False
Word	L16S07W04	L16S07	pennor	False
Phoneme	L16S07W04P00	L16S07W04	pennor	False
Sentence	L16S08	L16	Sentence08	False
Word	L16S08W00	L16S08	Britta	False
Phoneme	L16S08W00P00	L16S08W00	b	False
Phoneme	L16S08W00P01	L16S08W00	r	False
Phoneme	L16S08W00P02	L16S08W00	ɪ	False
Phoneme	L16S08W00P03	L16S08W00	tː	False
Phoneme	L16S08W00P04	L16S08W00	a	False
Word	L16S08W01	L16S08	ägde	False
Phoneme	L16S08W01P00	L16S08W01	ägde	False
Word	L16S08W02	L16S08	arton	False
Phoneme	L16S08W02P00	L16S08W02	arton	False
Word	L16S08W03	L16S08	hela	False
Phoneme	L16S08W03P00	L16S08W03	hela	False
Word	L16S08W04	L16S08	knappar	False
Phoneme	L16S08W04P00	L16S08W04	knappar	False
Sentence	L16S09	L16	Sentence09	False
Word	L16S09W00	L16S09	Anna	False
Phoneme	L16S09W00P00	L16S09W00	a	False
Phoneme	L16S09W00P01	L16S09W00	nː	False
Phoneme	L16S09W00P02	L16S09W00	a	False
Word	L16S09W01	L16S09	tog	False
Phoneme	L16S09W01P00	L16S09W01	tog	False
Word	L16S09W02	L16S09	tre	False
Phoneme	L16S09W02P00	L16S09W02	tre	False
Word	L16S09W03	L16S09	mörka	False
Phoneme	L16S09W03P00	L16S09W03	mörka	False
Word	L16S09W04	L16S09	vantar	False
Phoneme	L16S09W04P00	L16S09W04	vantar	False

List	L17	Swedish Matrix Test (Hagerman)	Lista 17	False
Sentence	L17S00	L17	Sentence00	False
Word	L17S00W00	L17S00	Anna	False
Phoneme	L17S00W00P00	L17S00W00	a	False
Phoneme	L17S00W00P01	L17S00W00	nː	False
Phoneme	L17S00W00P02	L17S00W00	a	False
Word	L17S00W01	L17S00	har	False
Phoneme	L17S00W01P00	L17S00W01	har	False
Word	L17S00W02	L17S00	sju	False
Phoneme	L17S00W02P00	L17S00W02	sju	False
Word	L17S00W03	L17S00	hela	False
Phoneme	L17S00W03P00	L17S00W03	hela	False
Word	L17S00W04	L17S00	pennor	False
Phoneme	L17S00W04P00	L17S00W04	pennor	False
Sentence	L17S01	L17	Sentence01	False
Word	L17S01W00	L17S01	Gustav	False
Phoneme	L17S01W00P00	L17S01W00	ɡ	False
Phoneme	L17S01W00P01	L17S01W00	ɵ	False
Phoneme	L17S01W00P02	L17S01W00	sː	False
Phoneme	L17S01W00P03	L17S01W00	t	False
Phoneme	L17S01W00P04	L17S01W00	ɑ	False
Phoneme	L17S01W00P05	L17S01W00	v	False
Word	L17S01W01	L17S01	gav	False
Phoneme	L17S01W01P00	L17S01W01	gav	False
Word	L17S01W02	L17S01	elva	False
Phoneme	L17S01W02P00	L17S01W02	elva	False
Word	L17S01W03	L17S01	lätta	False
Phoneme	L17S01W03P00	L17S01W03	lätta	False
Word	L17S01W04	L17S01	dukar	False
Phoneme	L17S01W04P00	L17S01W04	dukar	False
Sentence	L17S02	L17	Sentence02	False
Word	L17S02W00	L17S02	Jonas	False
Phoneme	L17S02W00P00	L17S02W00	ʝ	False
Phoneme	L17S02W00P01	L17S02W00	uː	False
Phoneme	L17S02W00P02	L17S02W00	n	False
Phoneme	L17S02W00P03	L17S02W00	a	False
Phoneme	L17S02W00P04	L17S02W00	s	False
Word	L17S02W01	L17S02	lånar	False
Phoneme	L17S02W01P00	L17S02W01	lånar	False
Word	L17S02W02	L17S02	fyra	False
Phoneme	L17S02W02P00	L17S02W02	fyra	False
Word	L17S02W03	L17S02	vackra	False
Phoneme	L17S02W03P00	L17S02W03	vackra	False
Word	L17S02W04	L17S02	lådor	False
Phoneme	L17S02W04P00	L17S02W04	lådor	False
Sentence	L17S03	L17	Sentence03	False
Word	L17S03W00	L17S03	Britta	False
Phoneme	L17S03W00P00	L17S03W00	b	False
Phoneme	L17S03W00P01	L17S03W00	r	False
Phoneme	L17S03W00P02	L17S03W00	ɪ	False
Phoneme	L17S03W00P03	L17S03W00	tː	False
Phoneme	L17S03W00P04	L17S03W00	a	False
Word	L17S03W01	L17S03	tog	False
Phoneme	L17S03W01P00	L17S03W01	tog	False
Word	L17S03W02	L17S03	sex	False
Phoneme	L17S03W02P00	L17S03W02	sex	False
Word	L17S03W03	L17S03	fina	False
Phoneme	L17S03W03P00	L17S03W03	fina	False
Word	L17S03W04	L17S03	knappar	False
Phoneme	L17S03W04P00	L17S03W04	knappar	False
Sentence	L17S04	L17	Sentence04	False
Word	L17S04W00	L17S04	Märta	False
Phoneme	L17S04W00P00	L17S04W00	m	False
Phoneme	L17S04W00P01	L17S04W00	ɛ̝	False
Phoneme	L17S04W00P02	L17S04W00	ʈː	False
Phoneme	L17S04W00P03	L17S04W00	a	False
Word	L17S04W01	L17S04	visar	False
Phoneme	L17S04W01P00	L17S04W01	visar	False
Word	L17S04W02	L17S04	nio	False
Phoneme	L17S04W02P00	L17S04W02	nio	False
Word	L17S04W03	L17S04	mörka	False
Phoneme	L17S04W03P00	L17S04W03	mörka	False
Word	L17S04W04	L17S04	vantar	False
Phoneme	L17S04W04P00	L17S04W04	vantar	False
Sentence	L17S05	L17	Sentence05	False
Word	L17S05W00	L17S05	Bosse	False
Phoneme	L17S05W00P00	L17S05W00	b	False
Phoneme	L17S05W00P01	L17S05W00	ʊ	False
Phoneme	L17S05W00P02	L17S05W00	sː	False
Phoneme	L17S05W00P03	L17S05W00	e̞	False
Word	L17S05W01	L17S05	köpte	False
Phoneme	L17S05W01P00	L17S05W01	köpte	False
Word	L17S05W02	L17S05	arton	False
Phoneme	L17S05W02P00	L17S05W02	arton	False
Word	L17S05W03	L17S05	gamla	False
Phoneme	L17S05W03P00	L17S05W03	gamla	False
Word	L17S05W04	L17S05	skålar	False
Phoneme	L17S05W04P00	L17S05W04	skålar	False
Sentence	L17S06	L17	Sentence06	False
Word	L17S06W00	L17S06	Karin	False
Phoneme	L17S06W00P00	L17S06W00	k	False
Phoneme	L17S06W00P01	L17S06W00	ɑː	False
Phoneme	L17S06W00P02	L17S06W00	r	False
Phoneme	L17S06W00P03	L17S06W00	ɪ	False
Phoneme	L17S06W00P04	L17S06W00	n	False
Word	L17S06W01	L17S06	ser	False
Phoneme	L17S06W01P00	L17S06W01	ser	False
Word	L17S06W02	L17S06	två	False
Phoneme	L17S06W02P00	L17S06W02	två	False
Word	L17S06W03	L17S06	svarta	False
Phoneme	L17S06W03P00	L17S06W03	svarta	False
Word	L17S06W04	L17S06	ringar	False
Phoneme	L17S06W04P00	L17S06W04	ringar	False
Sentence	L17S07	L17	Sentence07	False
Word	L17S07W00	L17S07	Peter	False
Phoneme	L17S07W00P00	L17S07W00	p	False
Phoneme	L17S07W00P01	L17S07W00	eː	False
Phoneme	L17S07W00P02	L17S07W00	t	False
Phoneme	L17S07W00P03	L17S07W00	e̞	False
Phoneme	L17S07W00P04	L17S07W00	r	False
Word	L17S07W01	L17S07	flyttar	False
Phoneme	L17S07W01P00	L17S07W01	flyttar	False
Word	L17S07W02	L17S07	tre	False
Phoneme	L17S07W02P00	L17S07W02	tre	False
Word	L17S07W03	L17S07	ljusa	False
Phoneme	L17S07W03P00	L17S07W03	ljusa	False
Word	L17S07W04	L17S07	bollar	False
Phoneme	L17S07W04P00	L17S07W04	bollar	False
Sentence	L17S08	L17	Sentence08	False
Word	L17S08W00	L17S08	Svante	False
Phoneme	L17S08W00P00	L17S08W00	s	False
Phoneme	L17S08W00P01	L17S08W00	v	False
Phoneme	L17S08W00P02	L17S08W00	a	False
Phoneme	L17S08W00P03	L17S08W00	nː	False
Phoneme	L17S08W00P04	L17S08W00	t	False
Phoneme	L17S08W00P05	L17S08W00	e̞	False
Word	L17S08W01	L17S08	ägde	False
Phoneme	L17S08W01P00	L17S08W01	ägde	False
Word	L17S08W02	L17S08	åtta	False
Phoneme	L17S08W02P00	L17S08W02	åtta	False
Word	L17S08W03	L17S08	stora	False
Phoneme	L17S08W03P00	L17S08W03	stora	False
Word	L17S08W04	L17S08	korgar	False
Phoneme	L17S08W04P00	L17S08W04	korgar	False
Sentence	L17S09	L17	Sentence09	False
Word	L17S09W00	L17S09	Elsa	False
Phoneme	L17S09W00P00	L17S09W00	ɛ̝	False
Phoneme	L17S09W00P01	L17S09W00	lː	False
Phoneme	L17S09W00P02	L17S09W00	s	False
Phoneme	L17S09W00P03	L17S09W00	a	False
Word	L17S09W01	L17S09	höll	False
Phoneme	L17S09W01P00	L17S09W01	höll	False
Word	L17S09W02	L17S09	tolv	False
Phoneme	L17S09W02P00	L17S09W02	tolv	False
Word	L17S09W03	L17S09	nya	False
Phoneme	L17S09W03P00	L17S09W03	nya	False
Word	L17S09W04	L17S09	mössor	False
Phoneme	L17S09W04P00	L17S09W04	mössor	False

List	L18	Swedish Matrix Test (Hagerman)	Lista 18	False
Sentence	L18S00	L18	Sentence00	False
Word	L18S00W00	L18S00	Anna	False
Phoneme	L18S00W00P00	L18S00W00	a	False
Phoneme	L18S00W00P01	L18S00W00	nː	False
Phoneme	L18S00W00P02	L18S00W00	a	False
Word	L18S00W01	L18S00	gav	False
Phoneme	L18S00W01P00	L18S00W01	gav	False
Word	L18S00W02	L18S00	sju	False
Phoneme	L18S00W02P00	L18S00W02	sju	False
Word	L18S00W03	L18S00	ljusa	False
Phoneme	L18S00W03P00	L18S00W03	ljusa	False
Word	L18S00W04	L18S00	bollar	False
Phoneme	L18S00W04P00	L18S00W04	bollar	False
Sentence	L18S01	L18	Sentence01	False
Word	L18S01W00	L18S01	Elsa	False
Phoneme	L18S01W00P00	L18S01W00	ɛ̝	False
Phoneme	L18S01W00P01	L18S01W00	lː	False
Phoneme	L18S01W00P02	L18S01W00	s	False
Phoneme	L18S01W00P03	L18S01W00	a	False
Word	L18S01W01	L18S01	köpte	False
Phoneme	L18S01W01P00	L18S01W01	köpte	False
Word	L18S01W02	L18S01	två	False
Phoneme	L18S01W02P00	L18S01W02	två	False
Word	L18S01W03	L18S01	vackra	False
Phoneme	L18S01W03P00	L18S01W03	vackra	False
Word	L18S01W04	L18S01	knappar	False
Phoneme	L18S01W04P00	L18S01W04	knappar	False
Sentence	L18S02	L18	Sentence02	False
Word	L18S02W00	L18S02	Gustav	False
Phoneme	L18S02W00P00	L18S02W00	ɡ	False
Phoneme	L18S02W00P01	L18S02W00	ɵ	False
Phoneme	L18S02W00P02	L18S02W00	sː	False
Phoneme	L18S02W00P03	L18S02W00	t	False
Phoneme	L18S02W00P04	L18S02W00	ɑ	False
Phoneme	L18S02W00P05	L18S02W00	v	False
Word	L18S02W01	L18S02	visar	False
Phoneme	L18S02W01P00	L18S02W01	visar	False
Word	L18S02W02	L18S02	elva	False
Phoneme	L18S02W02P00	L18S02W02	elva	False
Word	L18S02W03	L18S02	stora	False
Phoneme	L18S02W03P00	L18S02W03	stora	False
Word	L18S02W04	L18S02	lådor	False
Phoneme	L18S02W04P00	L18S02W04	lådor	False
Sentence	L18S03	L18	Sentence03	False
Word	L18S03W00	L18S03	Bosse	False
Phoneme	L18S03W00P00	L18S03W00	b	False
Phoneme	L18S03W00P01	L18S03W00	ʊ	False
Phoneme	L18S03W00P02	L18S03W00	sː	False
Phoneme	L18S03W00P03	L18S03W00	e̞	False
Word	L18S03W01	L18S03	höll	False
Phoneme	L18S03W01P00	L18S03W01	höll	False
Word	L18S03W02	L18S03	tre	False
Phoneme	L18S03W02P00	L18S03W02	tre	False
Word	L18S03W03	L18S03	hela	False
Phoneme	L18S03W03P00	L18S03W03	hela	False
Word	L18S03W04	L18S03	ringar	False
Phoneme	L18S03W04P00	L18S03W04	ringar	False
Sentence	L18S04	L18	Sentence04	False
Word	L18S04W00	L18S04	Svante	False
Phoneme	L18S04W00P00	L18S04W00	s	False
Phoneme	L18S04W00P01	L18S04W00	v	False
Phoneme	L18S04W00P02	L18S04W00	a	False
Phoneme	L18S04W00P03	L18S04W00	nː	False
Phoneme	L18S04W00P04	L18S04W00	t	False
Phoneme	L18S04W00P05	L18S04W00	e̞	False
Word	L18S04W01	L18S04	lånar	False
Phoneme	L18S04W01P00	L18S04W01	lånar	False
Word	L18S04W02	L18S04	nio	False
Phoneme	L18S04W02P00	L18S04W02	nio	False
Word	L18S04W03	L18S04	mörka	False
Phoneme	L18S04W03P00	L18S04W03	mörka	False
Word	L18S04W04	L18S04	mössor	False
Phoneme	L18S04W04P00	L18S04W04	mössor	False
Sentence	L18S05	L18	Sentence05	False
Word	L18S05W00	L18S05	Karin	False
Phoneme	L18S05W00P00	L18S05W00	k	False
Phoneme	L18S05W00P01	L18S05W00	ɑː	False
Phoneme	L18S05W00P02	L18S05W00	r	False
Phoneme	L18S05W00P03	L18S05W00	ɪ	False
Phoneme	L18S05W00P04	L18S05W00	n	False
Word	L18S05W01	L18S05	tog	False
Phoneme	L18S05W01P00	L18S05W01	tog	False
Word	L18S05W02	L18S05	tolv	False
Phoneme	L18S05W02P00	L18S05W02	tolv	False
Word	L18S05W03	L18S05	lätta	False
Phoneme	L18S05W03P00	L18S05W03	lätta	False
Word	L18S05W04	L18S05	skålar	False
Phoneme	L18S05W04P00	L18S05W04	skålar	False
Sentence	L18S06	L18	Sentence06	False
Word	L18S06W00	L18S06	Peter	False
Phoneme	L18S06W00P00	L18S06W00	p	False
Phoneme	L18S06W00P01	L18S06W00	eː	False
Phoneme	L18S06W00P02	L18S06W00	t	False
Phoneme	L18S06W00P03	L18S06W00	e̞	False
Phoneme	L18S06W00P04	L18S06W00	r	False
Word	L18S06W01	L18S06	har	False
Phoneme	L18S06W01P00	L18S06W01	har	False
Word	L18S06W02	L18S06	åtta	False
Phoneme	L18S06W02P00	L18S06W02	åtta	False
Word	L18S06W03	L18S06	fina	False
Phoneme	L18S06W03P00	L18S06W03	fina	False
Word	L18S06W04	L18S06	korgar	False
Phoneme	L18S06W04P00	L18S06W04	korgar	False
Sentence	L18S07	L18	Sentence07	False
Word	L18S07W00	L18S07	Märta	False
Phoneme	L18S07W00P00	L18S07W00	m	False
Phoneme	L18S07W00P01	L18S07W00	ɛ̝	False
Phoneme	L18S07W00P02	L18S07W00	ʈː	False
Phoneme	L18S07W00P03	L18S07W00	a	False
Word	L18S07W01	L18S07	ser	False
Phoneme	L18S07W01P00	L18S07W01	ser	False
Word	L18S07W02	L18S07	fyra	False
