Id	Transcription
L13S00W00P03	ɪ
L13S00W00P04	n
L13S00W01P00	ser
L13S00W02P00	arton
L13S00W03P00	nya
L13S00W04P00	knappar
L13S01W00P00	s
L13S01W00P01	v
L13S01W00P02	a
L13S01W00P03	nː
L13S01W00P04	t
L13S01W00P05	e̞
L13S01W01P00	ägde
L13S01W02P00	sju
L13S01W03P00	gamla
L13S01W04P00	skålar
L13S02W00P00	ʝ
L13S02W00P01	uː
L13S02W00P02	n
L13S02W00P03	a
L13S02W00P04	s
L13S02W01P00	gav
L13S02W02P00	åtta
L13S02W03P00	stora
L13S02W04P00	dukar
L13S03W00P00	b
L13S03W00P01	ʊ
L13S03W00P02	sː
L13S03W00P03	e̞
L13S03W01P00	köpte
L13S03W02P00	två
L13S03W03P00	mörka
L13S03W04P00	lådor
L13S04W00P00	ɛ̝
L13S04W00P01	lː
L13S04W00P02	s
L13S04W00P03	a
L13S04W01P00	har
L13S04W02P00	fyra
L13S04W03P00	fina
L13S04W04P00	bollar
L13S05W00P00	a
L13S05W00P01	nː
L13S05W00P02	a
L13S05W01P00	visar
L13S05W02P00	tre
L13S05W03P00	ljusa
L13S05W04P00	pennor
L13S06W00P00	m
L13S06W00P01	ɛ̝
L13S06W00P02	ʈː
L13S06W00P03	a
L13S06W01P00	tog
L13S06W02P00	nio
L13S06W03P00	vackra
L13S06W04P00	vantar
L13S07W00P00	p
L13S07W00P01	eː
L13S07W00P02	t
L13S07W00P03	e̞
L13S07W00P04	r
L13S07W01P00	flyttar
L13S07W02P00	elva
L13S07W03P00	svarta
L13S07W04P00	mössor
L13S08W00P00	ɡ
L13S08W00P01	ɵ
L13S08W00P02	sː
L13S08W00P03	t
L13S08W00P04	ɑ
L13S08W00P05	v
L13S08W01P00	lånar
L13S08W02P00	sex
L13S08W03P00	hela
L13S08W04P00	korgar
L13S09W00P00	b
L13S09W00P01	r
L13S09W00P02	ɪ
L13S09W00P03	tː
L13S09W00P04	a
L13S09W01P00	höll
L13S09W02P00	tolv
L13S09W03P00	lätta
L13S09W04P00	ringar
L14S00W00P00	s
L14S00W00P01	v
L14S00W00P02	a
L14S00W00P03	nː
L14S00W00P04	t
L14S00W00P05	e̞
L14S00W01P00	ägde
L14S00W02P00	tre
L14S00W03P00	svarta
L14S00W04P00	mössor
L14S01W00P00	ʝ
L14S01W00P01	uː
L14S01W00P02	n
L14S01W00P03	a
L14S01W00P04	s
L14S01W01P00	visar
L14S01W02P00	åtta
L14S01W03P00	nya
L14S01W04P00	pennor
L14S02W00P00	m
L14S02W00P01	ɛ̝
L14S02W00P02	ʈː
L14S02W00P03	a
L14S02W01P00	lånar
L14S02W02P00	två
L14S02W03P00	ljusa
L14S02W04P00	dukar
L14S03W00P00	ɛ̝
L14S03W00P01	lː
L14S03W00P02	s
L14S03W00P03	a
L14S03W01P00	köpte
L14S03W02P00	tolv
L14S03W03P00	hela
L14S03W04P00	korgar
L14S04W00P00	p
L14S04W00P01	eː
L14S04W00P02	t
L14S04W00P03	e̞
L14S04W00P04	r
L14S04W01P00	gav
L14S04W02P00	sex
L14S04W03P00	gamla
L14S04W04P00	knappar
L14S05W00P00	k
L14S05W00P01	ɑː
L14S05W00P02	r
L14S05W00P03	ɪ
L14S05W00P04	n
L14S05W01P00	ser
L14S05W02P00	elva
L14S05W03P00	mörka
L14S05W04P00	ringar
L14S06W00P00	b
L14S06W00P01	r
L14S06W00P02	ɪ
L14S06W00P03	tː
L14S06W00P04	a
L14S06W01P00	höll
L14S06W02P00	sju
L14S06W03P00	lätta
L14S06W04P00	bollar
L14S07W00P00	a
L14S07W00P01	nː
L14S07W00P02	a
L14S07W01P00	har
L14S07W02P00	nio
L14S07W03P00	stora
L14S07W04P00	lådor
L14S08W00P00	b
L14S08W00P01	ʊ
L14S08W00P02	sː
L14S08W00P03	e̞
L14S08W01P00	tog
L14S08W02P00	arton
L14S08W03P00	fina
L14S08W04P00	skålar
L14S09W00P00	ɡ
L14S09W00P01	ɵ
L14S09W00P02	sː
L14S09W00P03	t
L14S09W00P04	ɑ
L14S09W00P05	v
L14S09W01P00	flyttar
L14S09W02P00	fyra
L14S09W03P00	vackra
L14S09W04P00	vantar
L15S00W00P00	b
L15S00W00P01	ʊ
L15S00W00P02	sː
L15S00W00P03	e̞
L15S00W01P00	tog
L15S00W02P00	åtta
L15S00W03P00	mörka
L15S00W04P00	pennor
L15S01W00P00	ɛ̝
L15S01W00P01	lː
L15S01W00P02	s
L15S01W00P03	a
L15S01W01P00	har
L15S01W02P00	tolv
L15S01W03P00	hela
L15S01W04P00	bollar
L15S02W00P00	s
L15S02W00P01	v
L15S02W00P02	a
L15S02W00P03	nː
L15S02W00P04	t
L15S02W00P05	e̞
L15S02W01P00	gav
L15S02W02P00	nio
L15S02W03P00	fina
L15S02W04P00	korgar
L15S03W00P00	m
L15S03W00P01	ɛ̝
L15S03W00P02	ʈː
L15S03W00P03	a
L15S03W01P00	ägde
L15S03W02P00	sex
L15S03W03P00	lätta
L15S03W04P00	knappar
L15S04W00P00	a
L15S04W00P01	nː
L15S04W00P02	a
L15S04W01P00	höll
L15S04W02P00	arton
L15S04W03P00	nya
L15S04W04P00	skålar
L15S05W00P00	k
L15S05W00P01	ɑː
L15S05W00P02	r
L15S05W00P03	ɪ
L15S05W00P04	n
L15S05W01P00	visar
L15S05W02P00	fyra
L15S05W03P00	svarta
L15S05W04P00	ringar
L15S06W00P00	ʝ
L15S06W00P01	uː
L15S06W00P02	n
L15S06W00P03	a
L15S06W00P04	s
L15S06W01P00	lånar
L15S06W02P00	tre
L15S06W03P00	vackra
L15S06W04P00	lådor
L15S07W00P00	b
L15S07W00P01	r
L15S07W00P02	ɪ
L15S07W00P03	tː
L15S07W00P04	a
L15S07W01P00	flyttar
L15S07W02P00	två
L15S07W03P00	gamla
L15S07W04P00	vantar
L15S08W00P00	p
L15S08W00P01	eː
L15S08W00P02	t
L15S08W00P03	e̞
L15S08W00P04	r
L15S08W01P00	ser
L15S08W02P00	sju
L15S08W03P00	stora
L15S08W04P00	dukar
L15S09W00P00	ɡ
L15S09W00P01	ɵ
L15S09W00P02	sː
L15S09W00P03	t
L15S09W00P04	ɑ
L15S09W00P05	v
L15S09W01P00	köpte
L15S09W02P00	elva
L15S09W03P00	ljusa
L15S09W04P00	mössor
L16S00W00P00	ɡ
L16S00W00P01	ɵ
L16S00W00P02	sː
L16S00W00P03	t
L16S00W00P04	ɑ
L16S00W00P05	v
L16S00W01P00	visar
L16S00W02P00	nio
L16S00W03P00	ljusa
L16S00W04P00	ringar
L16S01W00P00	ʝ
L16S01W00P01	uː
L16S01W00P02	n
L16S01W00P03	a
L16S01W00P04	s
L16S01W01P00	ser
L16S01W02P00	två
L16S01W03P00	lätta
L16S01W04P00	bollar
L16S02W00P00	b
L16S02W00P01	ʊ
L16S02W00P02	sː
L16S02W00P03	e̞
L16S02W01P00	flyttar
L16S02W02P00	tolv
L16S02W03P00	nya
L16S02W04P00	dukar
L16S03W00P00	m
L16S03W00P01	ɛ̝
L16S03W00P02	ʈː
L16S03W00P03	a
L16S03W01P00	gav
L16S03W02P00	sju
L16S03W03P00	svarta
L16S03W04P00	lådor
L16S04W00P00	k
L16S04W00P01	ɑː
L16S04W00P02	r
L16S04W00P03	ɪ
L16S04W00P04	n
L16S04W01P00	har
L16S04W02P00	åtta
L16S04W03P00	vackra
L16S04W04P00	skålar
L16S05W00P00	s
L16S05W00P01	v
L16S05W00P02	a
L16S05W00P03	nː
L16S05W00P04	t
L16S05W00P05	e̞
L16S05W01P00	lånar
L16S05W02P00	fyra
L16S05W03P00	gamla
L16S05W04P00	korgar
L16S06W00P00	p
L16S06W00P01	eː
L16S06W00P02	t
L16S06W00P03	e̞
L16S06W00P04	r
L16S06W01P00	köpte
L16S06W02P00	elva
L16S06W03P00	fina
L16S06W04P00	mössor
L16S07W00P00	ɛ̝
L16S07W00P01	lː
L16S07W00P02	s
L16S07W00P03	a
L16S07W01P00	höll
L16S07W02P00	sex
L16S07W03P00	stora
L16S07W04P00	pennor
L16S08W00P00	b
L16S08W00P01	r
L16S08W00P02	ɪ
L16S08W00P03	tː
L16S08W00P04	a
L16S08W01P00	ägde
L16S08W02P00	arton
L16S08W03P00	hela
L16S08W04P00	knappar
L16S09W00P00	a
L16S09W00P01	nː
L16S09W00P02	a
L16S09W01P00	tog
L16S09W02P00	tre
L16S09W03P00	mörka
L16S09W04P00	vantar
L17S00W00P00	a
L17S00W00P01	nː
L17S00W00P02	a
L17S00W01P00	har
L17S00W02P00	sju
L17S00W03P00	hela
L17S00W04P00	pennor
L17S01W00P00	ɡ
L17S01W00P01	ɵ
L17S01W00P02	sː
L17S01W00P03	t
L17S01W00P04	ɑ
L17S01W00P05	v
L17S01W01P00	gav
L17S01W02P00	elva
L17S01W03P00	lätta
L17S01W04P00	dukar
L17S02W00P00	ʝ
L17S02W00P01	uː
L17S02W00P02	n
L17S02W00P03	a
L17S02W00P04	s
L17S02W01P00	lånar
L17S02W02P00	fyra
L17S02W03P00	vackra
L17S02W04P00	lådor
L17S03W00P00	b
L17S03W00P01	r
L17S03W00P02	ɪ
L17S03W00P03	tː
L17S03W00P04	a
L17S03W01P00	tog
L17S03W02P00	sex
L17S03W03P00	fina
L17S03W04P00	knappar
L17S04W00P00	m
L17S04W00P01	ɛ̝
L17S04W00P02	ʈː
L17S04W00P03	a
L17S04W01P00	visar
L17S04W02P00	nio
L17S04W03P00	mörka
L17S04W04P00	vantar
L17S05W00P00	b
L17S05W00P01	ʊ
L17S05W00P02	sː
L17S05W00P03	e̞
L17S05W01P00	köpte
L17S05W02P00	arton
L17S05W03P00	gamla
L17S05W04P00	skålar
L17S06W00P00	k
L17S06W00P01	ɑː
L17S06W00P02	r
L17S06W00P03	ɪ
L17S06W00P04	n
L17S06W01P00	ser
L17S06W02P00	två
L17S06W03P00	svarta
L17S06W04P00	ringar
L17S07W00P00	p
L17S07W00P01	eː
L17S07W00P02	t
L17S07W00P03	e̞
L17S07W00P04	r
L17S07W01P00	flyttar
L17S07W02P00	tre
L17S07W03P00	ljusa
L17S07W04P00	bollar
L17S08W00P00	s
L17S08W00P01	v
L17S08W00P02	a
L17S08W00P03	nː
L17S08W00P04	t
L17S08W00P05	e̞
L17S08W01P00	ägde
L17S08W02P00	åtta
L17S08W03P00	stora
L17S08W04P00	korgar
L17S09W00P00	ɛ̝
L17S09W00P01	lː
L17S09W00P02	s
L17S09W00P03	a
L17S09W01P00	höll
L17S09W02P00	tolv
L17S09W03P00	nya
L17S09W04P00	mössor
L18S00W00P00	a
L18S00W00P01	nː
L18S00W00P02	a
L18S00W01P00	gav
L18S00W02P00	sju
L18S00W03P00	ljusa
L18S00W04P00	bollar
L18S01W00P00	ɛ̝
L18S01W00P01	lː
L18S01W00P02	s
L18S01W00P03	a
L18S01W01P00	köpte
L18S01W02P00	två
L18S01W03P00	vackra
L18S01W04P00	knappar
L18S02W00P00	ɡ
L18S02W00P01	ɵ
L18S02W00P02	sː
L18S02W00P03	t
L18S02W00P04	ɑ
L18S02W00P05	v
L18S02W01P00	visar
L18S02W02P00	elva
L18S02W03P00	stora
L18S02W04P00	lådor
L18S03W00P00	b
L18S03W00P01	ʊ
L18S03W00P02	sː
L18S03W00P03	e̞
L18S03W01P00	höll
L18S03W02P00	tre
L18S03W03P00	hela
L18S03W04P00	ringar
L18S04W00P00	s
L18S04W00P01	v
L18S04W00P02	a
L18S04W00P03	nː
L18S04W00P04	t
L18S04W00P05	e̞
L18S04W01P00	lånar
L18S04W02P00	nio
L18S04W03P00	mörka
L18S04W04P00	mössor
L18S05W00P00	k
L18S05W00P01	ɑː
L18S05W00P02	r
L18S05W00P03	ɪ
L18S05W00P04	n
L18S05W01P00	tog
L18S05W02P00	tolv
L18S05W03P00	lätta
L18S05W04P00	skålar
L18S06W00P00	p
L18S06W00P01	eː
L18S06W00P02	t
L18S06W00P03	e̞
L18S06W00P04	r
L18S06W01P00	har
L18S06W02P00	åtta
L18S06W03P00	fina
L18S06W04P00	korgar
L18S07W00P00	m
L18S07W00P01	ɛ̝
L18S07W00P02	ʈː
L18S07W00P03	a
L18S07W01P00	ser
L18S07W02P00	fyra
L18S07W03P00	gamla
L18S07W04P00	vantar
L18S08W00P00	ʝ
L18S08W00P01	uː
L18S08W00P02	n
L18S08W00P03	a
L18S08W00P04	s
L18S08W01P00	flyttar
L18S08W02P00	sex
L18S08W03P00	svarta
L18S08W04P00	pennor
L18S09W00P00	b
L18S09W00P01	r
L18S09W00P02	ɪ
L18S09W00P03	tː
L18S09W00P04	a
L18S09W01P00	ägde
L18S09W02P00	arton
L18S09W03P00	nya
L18S09W04P00	dukar
L19S00W00P00	b
L19S00W00P01	r
L19S00W00P02	ɪ
L19S00W00P03	tː
L19S00W00P04	a
L19S00W01P00	ägde
L19S00W02P00	elva
L19S00W03P00	vackra
L19S00W04P00	lådor
L19S01W00P00	b
L19S01W00P01	ʊ
L19S01W00P02	sː
L19S01W00P03	e̞
L19S01W01P00	tog
L19S01W02P00	tolv
L19S01W03P00	gamla
L19S01W04P00	ringar
L19S02W00P00	p
L19S02W00P01	eː
L19S02W00P02	t
L19S02W00P03	e̞
L19S02W00P04	r
L19S02W01P00	gav
L19S02W02P00	åtta
L19S02W03P00	fina
L19S02W04P00	knappar
L19S03W00P00	k
L19S03W00P01	ɑː
L19S03W00P02	r
L19S03W00P03	ɪ
L19S03W00P04	n
L19S03W01P00	köpte
L19S03W02P00	tre
L19S03W03P00	ljusa
L19S03W04P00	mössor
L19S04W00P00	m
L19S04W00P01	ɛ̝
L19S04W00P02	ʈː
L19S04W00P03	a
L19S04W01P00	visar
L19S04W02P00	sju
L19S04W03P00	lätta
L19S04W04P00	dukar
L19S05W00P00	ʝ
L19S05W00P01	uː
L19S05W00P02	n
L19S05W00P03	a
L19S05W00P04	s
L19S05W01P00	lånar
L19S05W02P00	sex
L19S05W03P00	mörka
L19S05W04P00	bollar
L19S06W00P00	ɡ
L19S06W00P01	ɵ
L19S06W00P02	sː
L19S06W00P03	t
L19S06W00P04	ɑ
L19S06W00P05	v
L19S06W01P00	har
L19S06W02P00	nio
L19S06W03P00	svarta
L19S06W04P00	vantar
L19S07W00P00	s
L19S07W00P01	v
L19S07W00P02	a
L19S07W00P03	nː
L19S07W00P04	t
L19S07W00P05	e̞
L19S07W01P00	flyttar
L19S07W02P00	arton
L19S07W03P00	stora
L19S07W04P00	skålar
L19S08W00P00	a
L19S08W00P01	nː
L19S08W00P02	a
L19S08W01P00	ser
L19S08W02P00	två
L19S08W03P00	nya
L19S08W04P00	pennor
L19S09W00P00	ɛ̝
L19S09W00P01	lː
L19S09W00P02	s
L19S09W00P03	a
L19S09W01P00	höll
L19S09W02P00	fyra
L19S09W03P00	hela
L19S09W04P00	korgar
L20S00W00P00	b
L20S00W00P01	r
L20S00W00P02	ɪ
L20S00W00P03	tː
L20S00W00P04	a
L20S00W01P00	flyttar
L20S00W02P00	åtta
L20S00W03P00	svarta
L20S00W04P00	ringar
L20S01W00P00	ɛ̝
L20S01W00P01	lː
L20S01W00P02	s
L20S01W00P03	a
L20S01W01P00	gav
L20S01W02P00	sex
L20S01W03P00	nya
L20S01W04P00	vantar
L20S02W00P00	p
L20S02W00P01	eː
L20S02W00P02	t
L20S02W00P03	e̞
L20S02W00P04	r
L20S02W01P00	köpte
L20S02W02P00	sju
L20S02W03P00	ljusa
L20S02W04P00	skålar
L20S03W00P00	k
L20S03W00P01	ɑː
L20S03W00P02	r
L20S03W00P03	ɪ
L20S03W00P04	n
L20S03W01P00	ägde
L20S03W02P00	fyra
L20S03W03P00	vackra
L20S03W04P00	knappar
L20S04W00P00	b
L20S04W00P01	ʊ
L20S04W00P02	sː
L20S04W00P03	e̞
L20S04W01P00	visar
L20S04W02P00	tre
L20S04W03P00	lätta
L20S04W04P00	dukar
L20S05W00P00	a
L20S05W00P01	nː
L20S05W00P02	a
L20S05W01P00	höll
L20S05W02P00	två
L20S05W03P00	mörka
L20S05W04P00	korgar
L20S06W00P00	ʝ
L20S06W00P01	uː
L20S06W00P02	n
L20S06W00P03	a
L20S06W00P04	s
L20S06W01P00	lånar
L20S06W02P00	elva
L20S06W03P00	hela
L20S06W04P00	lådor
L20S07W00P00	s
L20S07W00P01	v
L20S07W00P02	a
L20S07W00P03	nː
L20S07W00P04	t
L20S07W00P05	e̞
L20S07W01P00	tog
L20S07W02P00	arton
L20S07W03P00	gamla
L20S07W04P00	bollar
L20S08W00P00	ɡ
L20S08W00P01	ɵ
L20S08W00P02	sː
L20S08W00P03	t
L20S08W00P04	ɑ
L20S08W00P05	v
L20S08W01P00	ser
L20S08W02P00	nio
L20S08W03P00	fina
L20S08W04P00	pennor
L20S09W00P00	m
L20S09W00P01	ɛ̝
L20S09W00P02	ʈː
L20S09W00P03	a
L20S09W01P00	har
L20S09W02P00	tolv
L20S09W03P00	stora
L20S09W04P00	mössor
