Id	Lc	SLs_00150	SLs_00250	SLs_00350	SLs_00450	SLs_00570	SLs_00700	SLs_00840	SLs_01000	SLs_01170	SLs_01370	SLs_01600	SLs_01850	SLs_02150	SLs_02500	SLs_02900	SLs_03400	SLs_04000	SLs_04800	SLs_05800	SLs_07000	SLs_08500	Tc
C	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
L01S01	-31,6859334802926	27,8894558307043	29,4408900738516	25,1959868117321	27,9953638731667	35,9772673303576	37,9611998004442	39,8832993733129	35,9461278034176	35,8352333623933	32,3179294145001	22,1368487794913	17,3819100378046	15,6322113948043	19,9408108102905	11,6018432841154	11,8607655761248	4,79805246291683	-5,11803157119739	0,332377831726387	1,08300355186703	-9,90941222636879	0,399570833333333
L01S02	-32,8882598836025	27,9797660584436	32,0834106642654	28,1009145717155	27,8360356252469	34,4776550230394	37,1778130542648	38,4005598983036	33,1309687142591	28,8571641352438	28,2432634840878	28,6653997081573	30,3729477976254	28,4502188612845	25,0465943788219	23,215981431656	14,4590981069264	13,3164726168203	4,39588851547325	-0,884446561975029	3,77173514261309	-5,22007726360629	0,367554166666667
L01S03	-32,2669523860496	27,4872692754073	32,8752389116501	33,7145646151828	30,2056673092557	38,6536548359706	40,0367438846296	38,8110923945038	32,6136352340679	30,4811265109973	32,8698001314737	32,4808372225559	30,3829450583997	22,708305577767	25,3277301819732	19,023101112385	12,4750438946284	13,6287466676068	0,1698174654281	-0,206009030927834	6,3662669803843	-1,49334572739679	0,376758333333333
L02S01	-30,345329372607	28,9648968152374	41,6514852296926	28,0048956020765	40,0221049197191	31,1001381088766	37,7580831760611	37,1990266740242	41,3537878274112	39,056773325618	37,1067531573555	34,3937384960204	27,7102298584476	22,5318566809744	19,5273729560881	25,067238400752	15,3740499286336	8,00225034710859	0,839259808565462	-0,397796140379061	4,54811079189164	-2,3080373262571	0,187804166666667
L02S02	-30,7112488092793	29,697762925399	42,3765954390061	32,0113741789461	43,4117716069311	35,938828124964	40,5022658211198	35,4234623169378	35,447116393791	33,9790309729998	24,8899567376387	25,3906435961992	19,5496554910514	14,8637318079602	17,7578803330726	16,3054897811285	9,3697021768675	4,62970996835499	-1,16245198421509	-2,72295078570159	2,45489242889149	-2,17673866373502	0,1853
L02S03	-29,8514559984506	26,6381581906188	47,806149190921	29,3336114343373	49,7069864591717	48,3730550265544	27,4160514929212	28,8465699834793	27,378298547999	19,088736326838	25,5143163109832	31,9437058654867	26,3342290473451	21,214933868226	22,9504145410696	19,3787720292855	7,45498308974684	10,7913261094461	3,36319903082164	-1,75096546716991	3,84489717438394	1,93705277402074	0,179858333333333
L03S01	-31,1751962668196	12,385064083178	26,3364556426529	31,1252122484101	19,4955919452614	10,3878086416928	-1,14504935449376	-6,85770822364397	-10,0800639891284	-13,1097253400587	-12,6083951505404	-13,6847860280498	-14,0268862804159	-13,082009911503	-4,48334011631227	7,56999340884463	3,80359696924198	4,08000335991071	-2,56764924677782	-10,4085660243241	-7,54433993832439	-8,43574800704099	0,0364875
L03S02	-31,6096663934872	28,846118300375	43,876457960118	30,1424958236375	36,0901676293509	21,021140920071	13,7236903484712	3,74068735534627	4,62290673056858	2,99613012543092	2,44353906093271	4,76999483895127	7,99888613824169	2,41615789265653	10,8136616707081	14,7996537851064	13,8232906114272	13,4211485486119	3,74736308313681	-8,0286372140027	-4,49435981887802	-8,15140765668642	0,170175
L03S03	-32,6433598962109	25,96784634159	45,9912486054967	26,8391805956518	30,708767144276	24,4891845083032	15,9108109154253	19,3578192869861	22,4771796648957	19,0046611787744	5,27718448637362	-1,68272549456146	11,429368077074	12,586257512998	10,7464890027939	9,2245422609078	-5,23544050016693	-1,48343322395756	-13,3498537581013	-11,4346446488019	-6,35255444972008	-10,4329751719047	0,1881625
L04S01	-32,9911666946443	28,6856415054326	32,4098889426867	39,7535642746361	27,5055268696108	33,2157865477027	23,3302842568639	14,3810365985016	13,6291444748208	11,9301808993547	10,6016775501049	11,5680504760235	14,3084637403203	19,1780956315484	23,0271762430018	19,9079696566838	21,4078730585416	13,0867994928324	9,21884255903321	1,50294550071839	0,837664241443996	-3,45125752075936	0,458541666666667
L04S02	-32,0963385331622	29,9280178922586	32,3414274330839	41,9161833300404	27,4818610471757	35,0808057091569	24,3935395105907	16,1327445854418	18,3875416218554	15,878236327478	17,7101846001965	21,7575249044752	30,0577278560216	23,5531790080482	24,0394982622724	16,2561268693933	7,87211151814708	15,1966650275991	-2,98276526143016	-5,63806145030074	-6,39021168166547	-5,74259588384404	0,473629166666667
L04S03	-32,0729531939845	29,5711348730613	36,3567168010126	40,8254696876169	27,4939343935244	32,7109029034935	19,8414717097064	15,5207186845323	12,643147348823	13,1459617892811	10,4494978018866	12,1679402639084	15,9986524598693	21,2102732601253	24,6715282052966	23,5995011922913	24,7605364956003	19,6119477992348	9,5218717100263	-1,25128591804503	0,813698642982736	3,98965841537176	0,444566666666667
L05S01	-33,5413674386018	18,4799562906219	35,4122911865046	27,6340604011969	29,914886656725	37,7642557904394	30,5944074049588	29,5601389404171	22,1518806776722	23,5497405012189	19,6517466254212	20,4005949788559	25,8206193145711	29,6717763460851	28,0695342700878	27,1218747394993	16,1428802653067	16,9892986522174	14,7077581833712	-0,724813718458652	-0,83419118614588	0,383360566955155	0,1209125
L05S02	-36,1512774204942	24,2073921894793	46,0592722382765	38,1756700721413	37,9598291803633	37,1571841572404	17,0922764403274	9,82660011338588	10,2709063474571	13,7546288758405	10,7124601476703	11,7526134063756	14,7728557726849	20,9459504556061	27,3307452991223	36,0859996718415	28,9670540482293	24,1217964655223	17,7030835535807	-0,416989339810943	1,36518723809993	3,28884433142989	0,138279166666667
L05S03	-34,38280506834	25,2499718969914	46,3256725638775	41,5477084316675	38,1512140235752	36,7102805269827	21,0582698549337	14,2847135905648	13,828616905907	14,5958067285552	14,1404534332119	14,7715261509678	19,5951373047969	27,184297168587	37,9951037176036	34,6105839215595	21,5121846218735	28,4096586479434	18,3434158536066	-1,92538858236927	6,19432008424356	8,56128693680609	0,133441666666667
L06S01	-36,1512774204942	24,2073921894793	46,0592722382765	38,1756700721413	37,9598291803633	37,1571841572404	17,0922764403274	9,82660011338588	10,2709063474571	13,7546288758405	10,7124601476703	11,7526134063756	14,7728557726849	20,9459504556061	27,3307452991223	36,0859996718415	28,9670540482293	24,1217964655223	17,7030835535807	-0,416989339810943	1,36518723809993	3,28884433142989	0,138279166666667
L06S02	-34,38280506834	25,2499718969914	46,3256725638775	41,5477084316675	38,1512140235752	36,7102805269827	21,0582698549337	14,2847135905648	13,828616905907	14,5958067285552	14,1404534332119	14,7715261509678	19,5951373047969	27,184297168587	37,9951037176036	34,6105839215595	21,5121846218735	28,4096586479434	18,3434158536066	-1,92538858236927	6,19432008424356	8,56128693680609	0,133441666666667
