// Setup				
SequentiallyOrderedLists = True				
SequentiallyOrderedSentences = True				
SequentiallyOrderedWords = True				
SequentiallyOrderedPhonemes = True				
PresetLevel = ListCollection				
				
// Components				
// LinguisticLevel	Id	ParentId	PrimaryStringRepresentation	IsPractiseComponent
Phoneme	L02S00W00P00	L02S00W00	k	False
Phoneme	L02S00W00P01	L02S00W00	v	False
Phoneme	L02S00W00P02	L02S00W00	ɪ	False
Phoneme	L02S00W00P03	L02S00W00	nː	False
Phoneme	L02S00W00P04	L02S00W00	a	False
Phoneme	L02S00W00P05	L02S00W00	n	False
Word	L02S00W01	L02S00	ringde	False
Phoneme	L02S00W01P00	L02S00W01	r	False
Phoneme	L02S00W01P01	L02S00W01	ɪ	False
Phoneme	L02S00W01P02	L02S00W01	ŋː	False
Phoneme	L02S00W01P03	L02S00W01	d	False
Phoneme	L02S00W01P04	L02S00W01	e̞	False
Word	L02S00W02	L02S00	sin	False
Phoneme	L02S00W02P00	L02S00W02	s	False
Phoneme	L02S00W02P01	L02S00W02	ɪ	False
Phoneme	L02S00W02P02	L02S00W02	nː	False
Word	L02S00W03	L02S00	syster	False
Phoneme	L02S00W03P00	L02S00W03	s	False
Phoneme	L02S00W03P01	L02S00W03	ʏ	False
Phoneme	L02S00W03P02	L02S00W03	sː	False
Phoneme	L02S00W03P03	L02S00W03	t	False
Phoneme	L02S00W03P04	L02S00W03	e̞	False
Phoneme	L02S00W03P05	L02S00W03	r	False
Sentence	L02S01	L02	Sentence01	False
Word	L02S01W00	L02S01	Isen	False
Phoneme	L02S01W00P00	L02S01W00	iː	False
Phoneme	L02S01W00P01	L02S01W00	s	False
Phoneme	L02S01W00P02	L02S01W00	e̞	False
Phoneme	L02S01W00P03	L02S01W00	n	False
Word	L02S01W01	L02S01	lade	False
Phoneme	L02S01W01P00	L02S01W01	l	False
Phoneme	L02S01W01P01	L02S01W01	ɑː	False
Phoneme	L02S01W01P02	L02S01W01	d	False
Phoneme	L02S01W01P03	L02S01W01	e̞	False
Word	L02S01W02	L02S01	sig	False
Phoneme	L02S01W02P00	L02S01W02	s	False
Phoneme	L02S01W02P01	L02S01W02	ɛ̝	False
Phoneme	L02S01W02P02	L02S01W02	ʝː	False
Word	L02S01W03	L02S01	över	False
Phoneme	L02S01W03P00	L02S01W03	øː	False
Phoneme	L02S01W03P01	L02S01W03	v	False
Phoneme	L02S01W03P02	L02S01W03	e̞	False
Phoneme	L02S01W03P03	L02S01W03	r	False
Word	L02S01W04	L02S01	sjön	False
Phoneme	L02S01W04P00	L02S01W04	ɧ	False
Phoneme	L02S01W04P01	L02S01W04	ø̞	False
Phoneme	L02S01W04P02	L02S01W04	nː	False
Sentence	L02S02	L02	Sentence02	False
Word	L02S02W00	L02S02	Träden	False
Phoneme	L02S02W00P00	L02S02W00	t	False
Phoneme	L02S02W00P01	L02S02W00	r	False
Phoneme	L02S02W00P02	L02S02W00	ɛː	False
Phoneme	L02S02W00P03	L02S02W00	d	False
Phoneme	L02S02W00P04	L02S02W00	e̞	False
Phoneme	L02S02W00P05	L02S02W00	n	False
Word	L02S02W01	L02S02	gav	False
Phoneme	L02S02W01P00	L02S02W01	ɡ	False
Phoneme	L02S02W01P01	L02S02W01	ɑː	False
Phoneme	L02S02W01P02	L02S02W01	v	False
Word	L02S02W02	L02S02	svalkande	False
Phoneme	L02S02W02P00	L02S02W02	s	False
Phoneme	L02S02W02P01	L02S02W02	v	False
Phoneme	L02S02W02P02	L02S02W02	a	False
Phoneme	L02S02W02P03	L02S02W02	lː	False
Phoneme	L02S02W02P04	L02S02W02	k	False
Phoneme	L02S02W02P05	L02S02W02	a	False
Phoneme	L02S02W02P06	L02S02W02	n	False
Phoneme	L02S02W02P07	L02S02W02	d	False
Phoneme	L02S02W02P08	L02S02W02	e̞	False
Word	L02S02W03	L02S02	skugga	False
Phoneme	L02S02W03P00	L02S02W03	s	False
Phoneme	L02S02W03P01	L02S02W03	k	False
Phoneme	L02S02W03P02	L02S02W03	ɵ	False
Phoneme	L02S02W03P03	L02S02W03	ɡː	False
Phoneme	L02S02W03P04	L02S02W03	a	False
Sentence	L02S03	L02	Sentence03	False
Word	L02S03W00	L02S03	Personalen	False
Phoneme	L02S03W00P00	L02S03W00	p	False
Phoneme	L02S03W00P01	L02S03W00	e̞	False
Phoneme	L02S03W00P02	L02S03W00	ʂ	False
Phoneme	L02S03W00P03	L02S03W00	ʊ	False
Phoneme	L02S03W00P04	L02S03W00	n	False
Phoneme	L02S03W00P05	L02S03W00	ɑː	False
Phoneme	L02S03W00P06	L02S03W00	l	False
Phoneme	L02S03W00P07	L02S03W00	e̞	False
Phoneme	L02S03W00P08	L02S03W00	n	False
Word	L02S03W01	L02S03	kommer	False
Phoneme	L02S03W01P00	L02S03W01	k	False
Phoneme	L02S03W01P01	L02S03W01	ɔ	False
Phoneme	L02S03W01P02	L02S03W01	mː	False
Phoneme	L02S03W01P03	L02S03W01	e̞	False
Phoneme	L02S03W01P04	L02S03W01	r	False
Word	L02S03W02	L02S03	imorgon	False
Phoneme	L02S03W02P00	L02S03W02	ɪ	False
Phoneme	L02S03W02P01	L02S03W02	m	False
Phoneme	L02S03W02P02	L02S03W02	ɔ	False
Phoneme	L02S03W02P03	L02S03W02	rː	False
Phoneme	L02S03W02P04	L02S03W02	ɔ	False
Phoneme	L02S03W02P05	L02S03W02	n	False
Sentence	L02S04	L02	Sentence04	False
Word	L02S04W00	L02S04	Korvgubben	False
Phoneme	L02S04W00P00	L02S04W00	k	False
Phoneme	L02S04W00P01	L02S04W00	ɔ	False
Phoneme	L02S04W00P02	L02S04W00	rː	False
Phoneme	L02S04W00P03	L02S04W00	v	False
Phoneme	L02S04W00P04	L02S04W00	ɡ	False
Phoneme	L02S04W00P05	L02S04W00	ɵ	False
Phoneme	L02S04W00P06	L02S04W00	bː	False
Phoneme	L02S04W00P07	L02S04W00	e̞	False
Phoneme	L02S04W00P08	L02S04W00	n	False
Word	L02S04W01	L02S04	tittar	False
Phoneme	L02S04W01P00	L02S04W01	t	False
Phoneme	L02S04W01P01	L02S04W01	ɪ	False
Phoneme	L02S04W01P02	L02S04W01	tː	False
Phoneme	L02S04W01P03	L02S04W01	a	False
Phoneme	L02S04W01P04	L02S04W01	r	False
Word	L02S04W02	L02S04	på	False
Phoneme	L02S04W02P00	L02S04W02	p	False
Phoneme	L02S04W02P01	L02S04W02	oː	False
Word	L02S04W03	L02S04	stjärnorna	False
Phoneme	L02S04W03P00	L02S04W03	ɧ	False
Phoneme	L02S04W03P01	L02S04W03	ɛː	False
Phoneme	L02S04W03P02	L02S04W03	ɳ	False
Phoneme	L02S04W03P03	L02S04W03	ʊ	False
Phoneme	L02S04W03P04	L02S04W03	ɳ	False
Phoneme	L02S04W03P05	L02S04W03	a	False
Sentence	L02S05	L02	Sentence05	False
Word	L02S05W00	L02S05	Sovrumsmattan	False
Phoneme	L02S05W00P00	L02S05W00	s	False
Phoneme	L02S05W00P01	L02S05W00	oː	False
Phoneme	L02S05W00P02	L02S05W00	v	False
Phoneme	L02S05W00P03	L02S05W00	r	False
Phoneme	L02S05W00P04	L02S05W00	ɵ	False
Phoneme	L02S05W00P05	L02S05W00	m	False
Phoneme	L02S05W00P06	L02S05W00	s	False
Phoneme	L02S05W00P07	L02S05W00	m	False
Phoneme	L02S05W00P08	L02S05W00	a	False
Phoneme	L02S05W00P09	L02S05W00	tː	False
Phoneme	L02S05W00P10	L02S05W00	a	False
Phoneme	L02S05W00P11	L02S05W00	n	False
Word	L02S05W01	L02S05	är	False
Phoneme	L02S05W01P00	L02S05W01	ɛː	False
Phoneme	L02S05W01P01	L02S05W01	r	False
Word	L02S05W02	L02S05	blå	False
Phoneme	L02S05W02P00	L02S05W02	b	False
Phoneme	L02S05W02P01	L02S05W02	l	False
Phoneme	L02S05W02P02	L02S05W02	oː	False
Sentence	L02S06	L02	Sentence06	False
Word	L02S06W00	L02S06	Killen	False
Phoneme	L02S06W00P00	L02S06W00	k	False
Phoneme	L02S06W00P01	L02S06W00	ɪ	False
Phoneme	L02S06W00P02	L02S06W00	lː	False
Phoneme	L02S06W00P03	L02S06W00	e̞	False
Phoneme	L02S06W00P04	L02S06W00	n	False
Word	L02S06W01	L02S06	halkade	False
Phoneme	L02S06W01P00	L02S06W01	h	False
Phoneme	L02S06W01P01	L02S06W01	a	False
Phoneme	L02S06W01P02	L02S06W01	lː	False
Phoneme	L02S06W01P03	L02S06W01	k	False
Phoneme	L02S06W01P04	L02S06W01	a	False
Phoneme	L02S06W01P05	L02S06W01	d	False
Phoneme	L02S06W01P06	L02S06W01	e̞	False
Word	L02S06W02	L02S06	i	False
Phoneme	L02S06W02P00	L02S06W02	iː	False
Word	L02S06W03	L02S06	badrummet	False
Phoneme	L02S06W03P00	L02S06W03	b	False
Phoneme	L02S06W03P01	L02S06W03	ɑː	False
Phoneme	L02S06W03P02	L02S06W03	d	False
Phoneme	L02S06W03P03	L02S06W03	r	False
Phoneme	L02S06W03P04	L02S06W03	ɵ	False
Phoneme	L02S06W03P05	L02S06W03	mː	False
Phoneme	L02S06W03P06	L02S06W03	e̞	False
Phoneme	L02S06W03P07	L02S06W03	t	False
Sentence	L02S07	L02	Sentence07	False
Word	L02S07W00	L02S07	Mannen	False
Phoneme	L02S07W00P00	L02S07W00	m	False
Phoneme	L02S07W00P01	L02S07W00	a	False
Phoneme	L02S07W00P02	L02S07W00	nː	False
Phoneme	L02S07W00P03	L02S07W00	e̞	False
Phoneme	L02S07W00P04	L02S07W00	n	False
Word	L02S07W01	L02S07	fotograferar	False
Phoneme	L02S07W01P00	L02S07W01	f	False
Phoneme	L02S07W01P01	L02S07W01	ʊ	False
Phoneme	L02S07W01P02	L02S07W01	t	False
Phoneme	L02S07W01P03	L02S07W01	ʊ	False
Phoneme	L02S07W01P04	L02S07W01	ɡ	False
Phoneme	L02S07W01P05	L02S07W01	r	False
Phoneme	L02S07W01P06	L02S07W01	a	False
Phoneme	L02S07W01P07	L02S07W01	f	False
Phoneme	L02S07W01P08	L02S07W01	eː	False
Phoneme	L02S07W01P09	L02S07W01	r	False
Phoneme	L02S07W01P10	L02S07W01	a	False
Phoneme	L02S07W01P11	L02S07W01	r	False
Word	L02S07W02	L02S07	slottet	False
Phoneme	L02S07W02P00	L02S07W02	s	False
Phoneme	L02S07W02P01	L02S07W02	l	False
Phoneme	L02S07W02P02	L02S07W02	ɔ	False
Phoneme	L02S07W02P03	L02S07W02	tː	False
Phoneme	L02S07W02P04	L02S07W02	e̞	False
Phoneme	L02S07W02P05	L02S07W02	t	False
Sentence	L02S08	L02	Sentence08	False
Word	L02S08W00	L02S08	Föräldrarna	False
Phoneme	L02S08W00P00	L02S08W00	f	False
Phoneme	L02S08W00P01	L02S08W00	ø̞	False
Phoneme	L02S08W00P02	L02S08W00	r	False
Phoneme	L02S08W00P03	L02S08W00	ɛ̝	False
Phoneme	L02S08W00P04	L02S08W00	lː	False
Phoneme	L02S08W00P05	L02S08W00	d	False
Phoneme	L02S08W00P06	L02S08W00	r	False
Phoneme	L02S08W00P07	L02S08W00	a	False
Phoneme	L02S08W00P08	L02S08W00	ɳ	False
Phoneme	L02S08W00P09	L02S08W00	a	False
Word	L02S08W01	L02S08	satt	False
Phoneme	L02S08W01P00	L02S08W01	s	False
Phoneme	L02S08W01P01	L02S08W01	a	False
Phoneme	L02S08W01P02	L02S08W01	tː	False
Word	L02S08W02	L02S08	på	False
Phoneme	L02S08W02P00	L02S08W02	p	False
Phoneme	L02S08W02P01	L02S08W02	oː	False
Word	L02S08W03	L02S08	balkongen	False
Phoneme	L02S08W03P00	L02S08W03	b	False
Phoneme	L02S08W03P01	L02S08W03	a	False
Phoneme	L02S08W03P02	L02S08W03	l	False
Phoneme	L02S08W03P03	L02S08W03	k	False
Phoneme	L02S08W03P04	L02S08W03	ɔ	False
Phoneme	L02S08W03P05	L02S08W03	ŋː	False
Phoneme	L02S08W03P06	L02S08W03	e̞	False
Phoneme	L02S08W03P07	L02S08W03	n	False
Sentence	L02S09	L02	Sentence09	False
Word	L02S09W00	L02S09	Tjejen	False
Phoneme	L02S09W00P00	L02S09W00	ɕ	False
Phoneme	L02S09W00P01	L02S09W00	ɛ̝	False
Phoneme	L02S09W00P02	L02S09W00	ʝː	False
Phoneme	L02S09W00P03	L02S09W00	e̞	False
Phoneme	L02S09W00P04	L02S09W00	n	False
Word	L02S09W01	L02S09	tappade	False
Phoneme	L02S09W01P00	L02S09W01	t	False
Phoneme	L02S09W01P01	L02S09W01	a	False
Phoneme	L02S09W01P02	L02S09W01	pː	False
Phoneme	L02S09W01P03	L02S09W01	a	False
Phoneme	L02S09W01P04	L02S09W01	d	False
Phoneme	L02S09W01P05	L02S09W01	e̞	False
Word	L02S09W02	L02S09	boken	False
Phoneme	L02S09W02P00	L02S09W02	b	False
Phoneme	L02S09W02P01	L02S09W02	uː	False
Phoneme	L02S09W02P02	L02S09W02	k	False
Phoneme	L02S09W02P03	L02S09W02	e̞	False
Phoneme	L02S09W02P04	L02S09W02	n	False
				
List	L03	HINT	Lista 4	False
Sentence	L03S00	L03	Sentence00	False
Word	L03S00W00	L03S00	I	False
Phoneme	L03S00W00P00	L03S00W00	iː	False
Word	L03S00W01	L03S00	tallen	False
Phoneme	L03S00W01P00	L03S00W01	t	False
Phoneme	L03S00W01P01	L03S00W01	a	False
Phoneme	L03S00W01P02	L03S00W01	lː	False
Phoneme	L03S00W01P03	L03S00W01	e̞	False
Phoneme	L03S00W01P04	L03S00W01	n	False
Word	L03S00W02	L03S00	satt	False
Phoneme	L03S00W02P00	L03S00W02	s	False
Phoneme	L03S00W02P01	L03S00W02	a	False
Phoneme	L03S00W02P02	L03S00W02	tː	False
Word	L03S00W03	L03S00	en	False
Phoneme	L03S00W03P00	L03S00W03	ɛ̝	False
Phoneme	L03S00W03P01	L03S00W03	nː	False
Word	L03S00W04	L03S00	hackspett	False
Phoneme	L03S00W04P00	L03S00W04	h	False
Phoneme	L03S00W04P01	L03S00W04	a	False
Phoneme	L03S00W04P02	L03S00W04	kː	False
Phoneme	L03S00W04P03	L03S00W04	s	False
Phoneme	L03S00W04P04	L03S00W04	p	False
Phoneme	L03S00W04P05	L03S00W04	ɛ̝	False
Phoneme	L03S00W04P06	L03S00W04	tː	False
Sentence	L03S01	L03	Sentence01	False
Word	L03S01W00	L03S01	Kvinnan	False
Phoneme	L03S01W00P00	L03S01W00	k	False
Phoneme	L03S01W00P01	L03S01W00	v	False
Phoneme	L03S01W00P02	L03S01W00	ɪ	False
Phoneme	L03S01W00P03	L03S01W00	nː	False
Phoneme	L03S01W00P04	L03S01W00	a	False
Phoneme	L03S01W00P05	L03S01W00	n	False
Word	L03S01W01	L03S01	missade	False
Phoneme	L03S01W01P00	L03S01W01	m	False
Phoneme	L03S01W01P01	L03S01W01	ɪ	False
Phoneme	L03S01W01P02	L03S01W01	sː	False
Phoneme	L03S01W01P03	L03S01W01	a	False
Phoneme	L03S01W01P04	L03S01W01	d	False
Phoneme	L03S01W01P05	L03S01W01	e̞	False
Word	L03S01W02	L03S01	barnens	False
Phoneme	L03S01W02P00	L03S01W02	b	False
Phoneme	L03S01W02P01	L03S01W02	ɑː	False
Phoneme	L03S01W02P02	L03S01W02	ɳ	False
Phoneme	L03S01W02P03	L03S01W02	e̞	False
Phoneme	L03S01W02P04	L03S01W02	n	False
Phoneme	L03S01W02P05	L03S01W02	s	False
Word	L03S01W03	L03S01	pjäs	False
Phoneme	L03S01W03P00	L03S01W03	p	False
Phoneme	L03S01W03P01	L03S01W03	ʝ	False
Phoneme	L03S01W03P02	L03S01W03	ɛː	False
Phoneme	L03S01W03P03	L03S01W03	s	False
Sentence	L03S02	L03	Sentence02	False
Word	L03S02W00	L03S02	Han	False
Phoneme	L03S02W00P00	L03S02W00	h	False
Phoneme	L03S02W00P01	L03S02W00	a	False
Phoneme	L03S02W00P02	L03S02W00	nː	False
Word	L03S02W01	L03S02	försökte	False
Phoneme	L03S02W01P00	L03S02W01	f	False
Phoneme	L03S02W01P01	L03S02W01	ø̞	False
Phoneme	L03S02W01P02	L03S02W01	ʂ	False
Phoneme	L03S02W01P03	L03S02W01	øː	False
Phoneme	L03S02W01P04	L03S02W01	k	False
Phoneme	L03S02W01P05	L03S02W01	t	False
Phoneme	L03S02W01P06	L03S02W01	e̞	False
Word	L03S02W02	L03S02	lyfta	False
Phoneme	L03S02W02P00	L03S02W02	l	False
Phoneme	L03S02W02P01	L03S02W02	ʏ	False
Phoneme	L03S02W02P02	L03S02W02	fː	False
Phoneme	L03S02W02P03	L03S02W02	t	False
Phoneme	L03S02W02P04	L03S02W02	a	False
Word	L03S02W03	L03S02	sju	False
Phoneme	L03S02W03P00	L03S02W03	ɧ	False
Phoneme	L03S02W03P01	L03S02W03	ʉː	False
Word	L03S02W04	L03S02	kilo	False
Phoneme	L03S02W04P00	L03S02W04	ɕ	False
Phoneme	L03S02W04P01	L03S02W04	iː	False
Phoneme	L03S02W04P02	L03S02W04	l	False
Phoneme	L03S02W04P03	L03S02W04	ʊ	False
Sentence	L03S03	L03	Sentence03	False
Word	L03S03W00	L03S03	Mormor	False
Phoneme	L03S03W00P00	L03S03W00	m	False
Phoneme	L03S03W00P01	L03S03W00	ʊ	False
Phoneme	L03S03W00P02	L03S03W00	rː	False
Phoneme	L03S03W00P03	L03S03W00	m	False
Phoneme	L03S03W00P04	L03S03W00	ʊ	False
Phoneme	L03S03W00P05	L03S03W00	rː	False
Word	L03S03W01	L03S03	ska	False
Phoneme	L03S03W01P00	L03S03W01	s	False
Phoneme	L03S03W01P01	L03S03W01	k	False
Phoneme	L03S03W01P02	L03S03W01	ɑː	False
Word	L03S03W02	L03S03	klippa	False
Phoneme	L03S03W02P00	L03S03W02	k	False
Phoneme	L03S03W02P01	L03S03W02	l	False
Phoneme	L03S03W02P02	L03S03W02	ɪ	False
Phoneme	L03S03W02P03	L03S03W02	pː	False
Phoneme	L03S03W02P04	L03S03W02	a	False
Word	L03S03W03	L03S03	sig	False
Phoneme	L03S03W03P00	L03S03W03	s	False
Phoneme	L03S03W03P01	L03S03W03	ɛ̝	False
Phoneme	L03S03W03P02	L03S03W03	ʝː	False
Word	L03S03W04	L03S03	på	False
Phoneme	L03S03W04P00	L03S03W04	p	False
Phoneme	L03S03W04P01	L03S03W04	oː	False
Word	L03S03W05	L03S03	tisdag	False
Phoneme	L03S03W05P00	L03S03W05	t	False
Phoneme	L03S03W05P01	L03S03W05	iː	False
Phoneme	L03S03W05P02	L03S03W05	s	False
Phoneme	L03S03W05P03	L03S03W05	d	False
Phoneme	L03S03W05P04	L03S03W05	ɑ	False
Phoneme	L03S03W05P05	L03S03W05	ɡ	False
Sentence	L03S04	L03	Sentence04	False
Word	L03S04W00	L03S04	Flickan	False
Phoneme	L03S04W00P00	L03S04W00	f	False
Phoneme	L03S04W00P01	L03S04W00	l	False
Phoneme	L03S04W00P02	L03S04W00	ɪ	False
Phoneme	L03S04W00P03	L03S04W00	kː	False
Phoneme	L03S04W00P04	L03S04W00	a	False
Phoneme	L03S04W00P05	L03S04W00	n	False
Word	L03S04W01	L03S04	brände	False
Phoneme	L03S04W01P00	L03S04W01	b	False
Phoneme	L03S04W01P01	L03S04W01	r	False
Phoneme	L03S04W01P02	L03S04W01	ɛ̝	False
Phoneme	L03S04W01P03	L03S04W01	nː	False
Phoneme	L03S04W01P04	L03S04W01	d	False
Phoneme	L03S04W01P05	L03S04W01	e̞	False
Word	L03S04W02	L03S04	sig	False
Phoneme	L03S04W02P00	L03S04W02	s	False
Phoneme	L03S04W02P01	L03S04W02	ɛ̝	False
Phoneme	L03S04W02P02	L03S04W02	ʝː	False
Word	L03S04W03	L03S04	på	False
Phoneme	L03S04W03P00	L03S04W03	p	False
Phoneme	L03S04W03P01	L03S04W03	oː	False
Word	L03S04W04	L03S04	ryggen	False
Phoneme	L03S04W04P00	L03S04W04	r	False
Phoneme	L03S04W04P01	L03S04W04	ʏ	False
Phoneme	L03S04W04P02	L03S04W04	ɡː	False
Phoneme	L03S04W04P03	L03S04W04	e̞	False
Phoneme	L03S04W04P04	L03S04W04	n	False
Sentence	L03S05	L03	Sentence05	False
Word	L03S05W00	L03S05	Det	False
Phoneme	L03S05W00P00	L03S05W00	d	False
Phoneme	L03S05W00P01	L03S05W00	ɛː	False
Word	L03S05W01	L03S05	gamla	False
Phoneme	L03S05W01P00	L03S05W01	ɡ	False
Phoneme	L03S05W01P01	L03S05W01	a	False
Phoneme	L03S05W01P02	L03S05W01	mː	False
Phoneme	L03S05W01P03	L03S05W01	l	False
Phoneme	L03S05W01P04	L03S05W01	a	False
Word	L03S05W02	L03S05	bordet	False
Phoneme	L03S05W02P00	L03S05W02	b	False
Phoneme	L03S05W02P01	L03S05W02	uː	False
Phoneme	L03S05W02P02	L03S05W02	ɖ	False
Phoneme	L03S05W02P03	L03S05W02	e̞	False
Phoneme	L03S05W02P04	L03S05W02	t	False
Word	L03S05W03	L03S05	står	False
Phoneme	L03S05W03P00	L03S05W03	s	False
Phoneme	L03S05W03P01	L03S05W03	t	False
Phoneme	L03S05W03P02	L03S05W03	oː	False
Phoneme	L03S05W03P03	L03S05W03	r	False
Word	L03S05W04	L03S05	på	False
Phoneme	L03S05W04P00	L03S05W04	p	False
Phoneme	L03S05W04P01	L03S05W04	oː	False
Word	L03S05W05	L03S05	gården	False
Phoneme	L03S05W05P00	L03S05W05	ɡ	False
Phoneme	L03S05W05P01	L03S05W05	oː	False
Phoneme	L03S05W05P02	L03S05W05	ɖ	False
Phoneme	L03S05W05P03	L03S05W05	e̞	False
Phoneme	L03S05W05P04	L03S05W05	n	False
Sentence	L03S06	L03	Sentence06	False
Word	L03S06W00	L03S06	Killen	False
Phoneme	L03S06W00P00	L03S06W00	k	False
Phoneme	L03S06W00P01	L03S06W00	ɪ	False
Phoneme	L03S06W00P02	L03S06W00	lː	False
Phoneme	L03S06W00P03	L03S06W00	e̞	False
Phoneme	L03S06W00P04	L03S06W00	n	False
Word	L03S06W01	L03S06	visslade	False
Phoneme	L03S06W01P00	L03S06W01	v	False
Phoneme	L03S06W01P01	L03S06W01	ɪ	False
Phoneme	L03S06W01P02	L03S06W01	sː	False
Phoneme	L03S06W01P03	L03S06W01	l	False
Phoneme	L03S06W01P04	L03S06W01	a	False
Phoneme	L03S06W01P05	L03S06W01	d	False
Phoneme	L03S06W01P06	L03S06W01	e̞	False
Word	L03S06W02	L03S06	från	False
Phoneme	L03S06W02P00	L03S06W02	f	False
Phoneme	L03S06W02P01	L03S06W02	r	False
Phoneme	L03S06W02P02	L03S06W02	oː	False
Phoneme	L03S06W02P03	L03S06W02	n	False
Word	L03S06W03	L03S06	balkongen	False
Phoneme	L03S06W03P00	L03S06W03	b	False
Phoneme	L03S06W03P01	L03S06W03	a	False
Phoneme	L03S06W03P02	L03S06W03	l	False
Phoneme	L03S06W03P03	L03S06W03	k	False
Phoneme	L03S06W03P04	L03S06W03	ɔ	False
Phoneme	L03S06W03P05	L03S06W03	ŋː	False
Phoneme	L03S06W03P06	L03S06W03	e̞	False
Phoneme	L03S06W03P07	L03S06W03	n	False
Sentence	L03S07	L03	Sentence07	False
Word	L03S07W00	L03S07	Turisten	False
Phoneme	L03S07W00P00	L03S07W00	t	False
Phoneme	L03S07W00P01	L03S07W00	ʉ	False
Phoneme	L03S07W00P02	L03S07W00	r	False
Phoneme	L03S07W00P03	L03S07W00	ɪ	False
Phoneme	L03S07W00P04	L03S07W00	sː	False
Phoneme	L03S07W00P05	L03S07W00	t	False
Phoneme	L03S07W00P06	L03S07W00	e̞	False
Phoneme	L03S07W00P07	L03S07W00	n	False
Word	L03S07W01	L03S07	cyklade	False
Phoneme	L03S07W01P00	L03S07W01	s	False
Phoneme	L03S07W01P01	L03S07W01	ʏ	False
Phoneme	L03S07W01P02	L03S07W01	kː	False
Phoneme	L03S07W01P03	L03S07W01	l	False
Phoneme	L03S07W01P04	L03S07W01	a	False
Phoneme	L03S07W01P05	L03S07W01	d	False
Phoneme	L03S07W01P06	L03S07W01	e̞	False
Word	L03S07W02	L03S07	över	False
Phoneme	L03S07W02P00	L03S07W02	øː	False
Phoneme	L03S07W02P01	L03S07W02	v	False
Phoneme	L03S07W02P02	L03S07W02	e̞	False
Phoneme	L03S07W02P03	L03S07W02	r	False
Word	L03S07W03	L03S07	bron	False
Phoneme	L03S07W03P00	L03S07W03	b	False
Phoneme	L03S07W03P01	L03S07W03	r	False
Phoneme	L03S07W03P02	L03S07W03	uː	False
Phoneme	L03S07W03P03	L03S07W03	n	False
Sentence	L03S08	L03	Sentence08	False
Word	L03S08W00	L03S08	Pojken	False
Phoneme	L03S08W00P00	L03S08W00	p	False
Phoneme	L03S08W00P01	L03S08W00	ɔ	False
Phoneme	L03S08W00P02	L03S08W00	ʝː	False
Phoneme	L03S08W00P03	L03S08W00	k	False
Phoneme	L03S08W00P04	L03S08W00	e̞	False
Phoneme	L03S08W00P05	L03S08W00	n	False
Word	L03S08W01	L03S08	startade	False
Phoneme	L03S08W01P00	L03S08W01	s	False
Phoneme	L03S08W01P01	L03S08W01	t	False
Phoneme	L03S08W01P02	L03S08W01	a	False
Phoneme	L03S08W01P03	L03S08W01	ʈː	False
Phoneme	L03S08W01P04	L03S08W01	a	False
Phoneme	L03S08W01P05	L03S08W01	d	False
Phoneme	L03S08W01P06	L03S08W01	e̞	False
Word	L03S08W02	L03S08	en	False
Phoneme	L03S08W02P00	L03S08W02	ɛ̝	False
Phoneme	L03S08W02P01	L03S08W02	nː	False
Word	L03S08W03	L03S08	förening	False
Phoneme	L03S08W03P00	L03S08W03	f	False
Phoneme	L03S08W03P01	L03S08W03	ø̞	False
Phoneme	L03S08W03P02	L03S08W03	r	False
Phoneme	L03S08W03P03	L03S08W03	eː	False
Phoneme	L03S08W03P04	L03S08W03	n	False
Phoneme	L03S08W03P05	L03S08W03	ɪ	False
Phoneme	L03S08W03P06	L03S08W03	ŋ	False
Sentence	L03S09	L03	Sentence09	False
Word	L03S09W00	L03S09	Rummet	False
Phoneme	L03S09W00P00	L03S09W00	r	False
Phoneme	L03S09W00P01	L03S09W00	ɵ	False
Phoneme	L03S09W00P02	L03S09W00	mː	False
Phoneme	L03S09W00P03	L03S09W00	e̞	False
Phoneme	L03S09W00P04	L03S09W00	t	False
Word	L03S09W01	L03S09	har	False
Phoneme	L03S09W01P00	L03S09W01	h	False
Phoneme	L03S09W01P01	L03S09W01	ɑː	False
Phoneme	L03S09W01P02	L03S09W01	r	False
Word	L03S09W02	L03S09	tre	False
Phoneme	L03S09W02P00	L03S09W02	t	False
Phoneme	L03S09W02P01	L03S09W02	r	False
Phoneme	L03S09W02P02	L03S09W02	eː	False
Word	L03S09W03	L03S09	gula	False
Phoneme	L03S09W03P00	L03S09W03	ɡ	False
Phoneme	L03S09W03P01	L03S09W03	ʉː	False
Phoneme	L03S09W03P02	L03S09W03	l	False
Phoneme	L03S09W03P03	L03S09W03	a	False
Word	L03S09W04	L03S09	väggar	False
Phoneme	L03S09W04P00	L03S09W04	v	False
Phoneme	L03S09W04P01	L03S09W04	ɛ̝	False
Phoneme	L03S09W04P02	L03S09W04	ɡː	False
Phoneme	L03S09W04P03	L03S09W04	a	False
Phoneme	L03S09W04P04	L03S09W04	r	False
				
List	L04	HINT	Lista 5	False
Sentence	L04S00	L04	Sentence00	False
Word	L04S00W00	L04S00	Flickan	False
Phoneme	L04S00W00P00	L04S00W00	f	False
Phoneme	L04S00W00P01	L04S00W00	l	False
Phoneme	L04S00W00P02	L04S00W00	ɪ	False
Phoneme	L04S00W00P03	L04S00W00	kː	False
Phoneme	L04S00W00P04	L04S00W00	a	False
Phoneme	L04S00W00P05	L04S00W00	n	False
